Outcome,Subject,CompositeNLL,CongruencyOnlyNLL,DeltaNLL,CompositeBIC,CongruencyOnlyBIC,DeltaBIC,CompositeAlpha,CongruencyOnlyAlpha,DeltaAlpha
RT,VP0476,-274.145675407534,-275.844238515153,-1.69856310761884,-466.477383957618,-469.874510172856,-3.39712621523768,0.215531243099002,0.244733118922061,0.029201875823059
RT,VP0477,-281.248001008999,-276.2013272814,5.04667372759928,-482.97538902701,-472.882041571811,10.0933474551986,0.0181618779907915,0.0404453455893684,0.0222834675985769
RT,VP0478,-210.521822728362,-209.310869989704,1.21095273865848,-339.151161416208,-336.729255938891,2.42190547731695,0.174633495327052,0.152227179494763,-0.0224063158322882
RT,VP0479,52.785207025413,54.648725051684,1.86351802627098,185.725604280959,189.452640333501,3.72703605254196,0.0291254293680308,0.0428554192927431,0.0137299899247124
RT,VP0480,-131.318287532512,-135.194147691423,-3.87586015891117,-181.950585775169,-189.702306092991,-7.75172031782233,0.00164462525732482,0.00164462525732482,0
RT,VP0481,-111.259593207497,-112.890368746774,-1.6307755392769,-140.665896747916,-143.92744782647,-3.26155107855379,0.295877558631306,0.243049020898846,-0.0528285377324602
RT,VP0482,-531.732383926153,-527.561537898794,4.17084602735952,-981.199862268987,-972.858170214268,8.34169205471903,0.437301523999329,0.246702692677782,-0.190598831321547
RT,VP0483,185.095166121512,183.5298908912,-1.56527523031156,449.191242908929,446.060692448306,-3.13055046062311,0.220905267966425,0.195442800361664,-0.0254624676047618
RT,VP0484,43.0505699649892,44.2884027634084,1.23783279841922,166.714796270263,169.190461867101,2.47566559683844,0.172829148075993,0.117412851487335,-0.0554162965886579
RT,VP0485,-13.1052413280685,-18.4903818072502,-5.3851404791817,54.9005805918273,44.1302996334638,-10.7702809583634,0.158776161071059,0.0201348355509478,-0.138641325520111
RT,VP0486,-242.367340992454,-241.10325862961,1.26408236284374,-402.84219794439,-400.314033218703,2.52816472568747,0.241048436769148,0.319644486067271,0.0785960492981226
RT,VP0487,-76.3260956288024,-76.1828411639027,0.143254464899769,-70.785822570159,-70.4993136403594,0.286508929799538,0.258295104356203,0.216732721362,-0.0415623829942029
RT,VP0488,-4.56296802839404,-5.26423206577005,-0.701264037376006,70.6618785435092,69.2593504687572,-1.40252807475201,0.116055518131576,0.121326863938343,0.00527134580676747
RT,VP0489,124.986753648471,124.847455400442,-0.139298248029093,330.08338595656,329.804789460501,-0.278596496058185,0.197880320831971,0.170047369930819,-0.027832950901152
RT,VP0490,132.874472804826,129.147137723888,-3.72733508093845,343.836278158273,336.381607996396,-7.45467016187695,0.190918830686454,0.0170970953844844,-0.17382173530197
RT,VP0491,-406.318398791559,-404.346888420924,1.97151037063514,-730.435283589372,-726.492262848102,3.9430207412704,0.0154439053412812,0.285681154963394,0.270237249622113
RT,VP0492,6.72492914115571,6.8066798853385,0.0817507441827843,95.2638251397612,95.4273266281268,0.163501488365569,0.223295174836765,0.117328513285746,-0.105966661551019
RT,VP0493,-269.442583266327,-266.431688599408,3.01089466691894,-457.163457131272,-451.141667797434,6.02178933383789,0.0759015814127456,0.0534761363115556,-0.02242544510119
RT,VP0494,0.629975773650585,-1.16271226377734,-1.79268803742792,80.3270692777034,76.7416932028476,-3.58537607485584,0.0672398298772961,0.0316753420479322,-0.0355644878293639
RT,VP0495,-580.044279051344,-573.091306849647,6.95297220169766,-1077.97635871583,-1064.07041431243,13.9059444033953,0.0891192116043958,0.0585666681920427,-0.0305525434123531
RT,VP0496,-237.933525245494,-238.023218780356,-0.089693534861965,-393.118858118014,-393.298245187738,-0.17938706972393,0.0333008520916038,0.0621853648862396,0.0288845127946358
RT,VP0497,-392.67632510152,-391.480037356766,1.19628774475348,-703.330435169272,-700.937859679765,2.39257548950695,0.517180897150795,0.212978110090205,-0.304202787060589
RT,VP0498,-369.418788494721,-371.642182713201,-2.2233942184796,-656.751018637978,-661.197807074937,-4.4467884369592,0.11764337087954,0.0318459607702964,-0.085797410109244
RT,VP0499,-292.5197036408,-288.924785922009,3.59491771879084,-502.799818163366,-495.609982725785,7.18983543758168,0.406564069794122,0.211803398874989,-0.194760670919133
RT,VP0500,-335.477106639913,-331.025655496987,4.45145114292581,-588.303582419851,-579.400680133999,8.90290228585161,0.379586953686496,0.149323503177747,-0.230263450508749
RT,VP0501,-134.795832104992,-135.388107154993,-0.592275050000978,-189.55768713169,-190.742237231692,-1.18455010000196,0.309052739140503,0.439441219702482,0.130388480561979
RT,VP0502,-76.8848700814304,-68.2997918902494,8.58507819118108,-73.3167679032916,-56.1466115209295,17.1701563823622,0.00541832724372424,0.0208479590641733,0.015429631820449
RT,VP0503,50.5513979057326,52.0037501735563,1.4523522678237,180.828272609237,183.732977144885,2.9047045356474,0.223510993436631,0.148651065243814,-0.0748599281928166
RT,VP0504,106.793943664901,112.997657409526,6.20371374462479,295.336028459932,307.743455949181,12.4074274892496,0.0384186322587036,0.065856672121844,0.0274380398631405
RT,VP0505,-21.0121492262713,-20.4879947764127,0.524154449858543,37.9179584340012,38.9662673337183,1.04830889971709,0.0888842524168133,0.107464190094668,0.0185799376778547
RT,VP0506,44.2348757433282,34.6504962175065,-9.58437952582176,167.894619288863,148.72586023722,-19.1687590516435,0.142370058244553,0.00268765083368302,-0.13968240741087
RT,VP0507,315.648358543409,318.933912601049,3.28555405764075,711.720241478848,718.291349594129,6.5711081152815,0.337529924384267,0.0230843199541204,-0.314445604430146
RT,VP0508,-96.2204274034214,-96.4610905507835,-0.24066314736217,-110.21394397822,-110.695270272945,-0.48132629472434,0.309056872735481,0.186730614856277,-0.122326257879204
RT,VP0509,-140.551129604477,-138.629014856194,1.92211474828281,-201.392417592547,-197.548188095982,3.84422949656562,0.199733199188091,0.0850815419673453,-0.114651657220746
RT,VP0510,-175.475769461815,-175.080501391826,0.395268069989015,-271.351717724266,-270.561181584288,0.79053613997803,0.197238568924575,0.14583523327445,-0.0514033356501252
RT,VP0511,-276.268392989039,-281.971609848956,-5.70321685991678,-470.618243295399,-482.024677015232,-11.4064337198336,0.19258081807251,0.124759365898695,-0.0678214521738154
RT,VP0512,-283.710925868354,-281.963929066974,1.7469968013794,-485.284065986208,-481.790072383449,3.49399360275879,0.319044808793595,0.116906513488104,-0.202138295305492
RT,VP0513,277.962278210422,277.257504980206,-0.70477323021538,632.48602686364,631.07648040321,-1.40954646043076,0.170034022770834,0.133403440028049,-0.0366305827427852
RT,VP0514,-229.104646144562,-220.830060651552,8.27458549300934,-376.342923601677,-359.793752615659,16.5491709860187,0.00302098420706547,0.0872446669020469,0.0842236826949815
RT,VP0515,-3.19152628782962,-2.99509490288534,0.196431384944276,75.0575508316017,75.4504136014903,0.392862769888552,0.0945228194899658,0.167818240721235,0.0732954212312693
RT,VP0516,-301.454167372385,-300.616443525977,0.837723846408096,-520.208823980142,-518.533376287326,1.67544769281619,0.292516620543941,0.30354264451178,0.0110260239678392
RT,VP0517,-452.198504635214,-444.888910710506,7.30959392470839,-822.310450918964,-807.691263069547,14.6191878494169,0.199812221958501,0.175001016140931,-0.0248112058175707
RT,VP0518,300.600441652067,304.836136635954,4.23569498388747,677.577892386357,686.049282354132,8.47138996777494,0.00719008051022802,0.287236858702445,0.280046778192217
RT,VP0519,370.379186306168,371.164181398863,0.784995092694203,820.608202854535,822.178193039924,1.56999018538841,0.0742859032946942,0.149168796843191,0.0748828935484972
RT,VP0520,-417.09835263629,-415.92545403673,1.17289859955974,-752.020641977663,-749.674844778543,2.34579719911949,0.00623355971346531,0.0232762688792714,0.0170427091658061
RT,VP0521,-366.083818152572,-367.042276906311,-0.958458753739194,-649.915382278083,-651.832299785561,-1.91691750747839,0.110495326231828,0.172360586537807,0.0618652603059786
RT,VP0522,-84.0784996546892,-84.9044157315938,-0.825916076904605,-87.2707669941038,-88.922599147913,-1.65183215380921,0.0284238305160277,0.0141355220136445,-0.0142883085023832
RT,VP0523,72.3386767245954,72.0853759864756,-0.253300738119776,225.690571076432,225.183969600192,-0.506601476239553,0.171300813778474,0.144437541266711,-0.0268632725117623
RT,VP0524,90.6206560364242,90.7678019809,0.147145944475824,262.027840550455,262.322132439406,0.294291888951648,0.176490559572714,0.118764219944723,-0.0577263396279908
RT,VP0525,-242.027473446073,-246.68701386901,-4.6595404229376,-402.04564202638,-411.364722872255,-9.31908084587519,0.077889042510169,0.0501505879109057,-0.0277384545992633
RT,VP0526,-146.554306535608,-137.254987909677,9.29931862593111,-210.643075855148,-192.044438603286,18.5986372518622,0.00482235822097507,0.00412221507691837,-0.000700143144056703
RT,VP0527,-201.769497489383,-199.37231575456,2.39718173482316,-322.044337426051,-317.249973956405,4.79436346964633,0.173097391880978,0.125571672709401,-0.0475257191715768
RT,VP0528,132.593010424058,133.405437125061,0.81242670100292,341.206671866093,342.831525268099,1.62485340200584,0.0342974913217934,0.0428027926599742,0.00850530133818076
RT,VP0529,-167.328127416037,-161.572365166639,5.75576224939834,-254.321510129822,-242.809985631025,11.5115244987967,0.0653550651681546,0.106190135624957,0.0408350704568022
RT,VP0530,-132.889528547335,-133.453920163787,-0.564391616452383,-186.828042550549,-187.956825783454,-1.12878323290477,0.426469041031195,0.474204009660654,0.0477349686294589
RT,VP0531,-73.7540953592342,-75.6232415960004,-1.86914623676626,-66.4110566653356,-70.1493491388681,-3.73829247353251,0.18900742498851,0.0117054108859808,-0.177302014102529
RT,VP0532,-80.4679824211878,-80.6456839970876,-0.177701575899846,-78.4455828969361,-78.8009860487358,-0.355403151799692,0.258730814222119,0.207981650339225,-0.0507491638828945
RT,VP0533,-60.1767791237301,-59.2971568237087,0.879622300021367,-39.2703695764896,-37.5111249764469,1.75924460004273,0.263271014851697,0.102180230208957,-0.16109078464274
RT,VP0534,50.0051681677523,50.8949242182357,0.889756050483413,182.148122086004,183.927634186971,1.77951210096683,0.218583199162006,0.227372320049044,0.00878912088703732
RT,VP0535,-273.397674316215,-272.002818693799,1.39485562241629,-464.555759514198,-461.766048269365,2.78971124483257,0.0119147647949594,0.0357446108072825,0.0238298460123232
RT,VP0536,-470.042312945691,-473.152593900189,-3.11028095449882,-857.084045647138,-863.304607556135,-6.22056190899764,0.227649283770031,0.159866478795417,-0.0677828049746141
RT,VP0537,-131.352388137576,-137.42919288375,-6.07680474617365,-181.538157372404,-193.691766864751,-12.1536094923473,0.145821941081312,0.178001809890201,0.0321798688088899
RT,VP0538,-116.069961062361,-116.767872179171,-0.697911116809564,-151.367704918937,-152.763527152556,-1.39582223361913,0.139221478126778,0.105478832608143,-0.0337426455186352
RT,VP0539,-602.761525141695,-610.517479356124,-7.75595421442881,-1122.47499223241,-1137.98690066126,-15.5119084288576,0.10444371496791,0.0408110127048161,-0.0636327022630938
RT,VP0540,14.1838931387674,13.6387887705328,-0.545104368234604,107.066159911282,105.975951174813,-1.09020873646921,0.10350959202947,0.10894597977989,0.00543638775041955
RT,VP0541,155.739499698353,155.883471652043,0.143971953689771,390.903867198913,391.191811106293,0.287943907379542,0.173943165857942,0.170215007612219,-0.00372815824572328
RT,VP0542,-81.0200792533175,-81.6973175575333,-0.677238304215848,-80.4916892045528,-81.8461658129845,-1.3544766084317,0.177340695606948,0.0287453405661575,-0.14859535504079
RT,VP0543,-65.7778760886137,-69.9455542719303,-4.1676781833167,-51.2805609470797,-59.6159173137131,-8.33535636663339,0.222479977403482,0.00484685211447226,-0.217633125289009
RT,VP0544,132.277735256905,134.39588197939,2.11814672248499,346.460990948874,350.697284393844,4.23629344496999,0.00639577648866108,0.0327739584405071,0.026378181951846
RT,VP0545,262.762869177026,249.975630410261,-12.7872387667651,605.046351345041,579.471873811511,-25.5744775335302,0.00693399718480034,0.00268765083368302,-0.00424634635111732
RT,VP0546,-217.287543017643,-216.303417032813,0.984125984830257,-352.462886648426,-350.494634678765,1.96825196966051,0.0829699943307918,0.111803398874989,0.0288334045441977
RT,VP0547,-537.368866981388,-533.03507840615,4.33378857523871,-992.664016704031,-983.996439553553,8.66757715047743,0.295105689077119,0.280387261374231,-0.0147184277028877
RT,VP0548,1.4148560851159,3.00586888054227,1.59101279542637,78.3729041875076,81.5549297783603,3.18202559085273,0.224076606079042,0.124100395441354,-0.0999762106376888
RT,VP0549,77.3111826481594,70.5377946880628,-6.77338796009661,235.844283836102,222.297507915909,-13.5467759201932,0.00164462525732482,0.00164462525732482,0
RT,VP0550,-100.52297029808,-101.037664756705,-0.51469445862449,-123.831382370711,-124.86077128796,-1.02938891724898,0.0640074191752305,0.118063860193425,0.0540564410181948
RT,VP0551,127.976729394798,127.052010374791,-0.924719020006705,337.106212872779,335.256774832765,-1.84943804001341,0.0618520306262721,0.053174204966457,-0.00867782565981511
RT,VP0552,-341.55344713762,-345.130518654073,-3.57707151645275,-600.716201376639,-607.870344409545,-7.15414303290549,0.0791415472802937,0.0199495225116563,-0.0591920247686374
RT,VP0553,-348.511485825325,-349.631343593474,-1.11985776814953,-614.834176259048,-617.073891795347,-2.23971553629906,0.0649633099119314,0.180408744304453,0.115445434392521
RT,VP0554,179.85462491598,180.425079904611,0.570454988631042,435.230281178119,436.371191155381,1.14090997726208,0.346896320781715,0.0908758932311618,-0.256020427550553
RT,VP0555,-161.022607922932,-161.630646048448,-0.608038125515748,-240.270701078744,-241.486777329776,-1.2160762510315,0.0127460439772388,0.0286018573213514,0.0158558133441126
RT,VP0556,11.1981865995862,15.6181211715469,4.41993457196071,102.13746483324,110.977333977161,8.83986914392142,0.00164462525732482,0.157552446469131,0.155907821211807
RT,VP0557,-314.016682003581,-318.954383097538,-4.93770109395717,-546.742677370871,-556.618079558785,-9.87540218791435,0.472512183730825,0.0102838650497922,-0.462228318681032
RT,VP0558,-268.244470826513,-261.956773965953,6.28769686056023,-454.66185286972,-442.0864591486,12.5753937211205,0.126462129348403,0.0792532095844305,-0.0472089197639727
RT,VP0559,-566.410890456947,-568.715512014252,-2.30462155730561,-1051.02095034675,-1055.63019346137,-4.60924311461122,0.21147006238554,0.0599996513970244,-0.151470410988515
RT,VP0560,-49.0724753147549,-50.5414209300139,-1.46894561525897,-17.6040658888357,-20.5419571193536,-2.93789123051795,0.0887555567584736,0.0791004740316225,-0.00965508272685107
RT,VP0561,-430.622895018357,-432.00123438247,-1.37833936411289,-779.431823179264,-782.188501907489,-2.75667872822578,0.233015479260655,0.239284997040213,0.00626951777955864
RT,VP0562,-237.906259359957,-241.028327001903,-3.12206764194627,-393.777407392589,-400.021542676482,-6.24413528389255,0.157467932190234,0.0234491212791499,-0.134018810911084
RT,VP0563,-36.8721827779131,-38.2916344659578,-1.41945168804472,7.62832595540795,4.78942257931851,-2.83890337608943,0.0209912974570064,0.0345326008483432,0.0135413033913369
RT,VP0564,-511.307912667357,-513.57238099924,-2.26446833188311,-940.516439616982,-945.045376280749,-4.52893666376622,0.158485678386295,0.0870679001679233,-0.0714177782183718
RT,VP0565,11.8267900534795,12.9730154251957,1.14622537171618,102.654490772864,104.946941516297,2.29245074343237,0.109477718727053,0.252597727005188,0.143120008278135
RT,VP0566,-165.672104620809,-164.288952245165,1.38315237564427,-249.985146351952,-247.218841600663,2.76630475128854,0.0314159510050793,0.126284602092437,0.094868651087358
RT,VP0567,-360.486434343294,-356.857166351467,3.62926799182759,-638.809551011564,-631.551015027909,7.25853598365518,0.180476356811653,0.123958710598973,-0.05651764621268
RT,VP0568,-366.942069983242,-365.894861495596,1.047208487646,-652.295469621779,-650.201052646487,2.09441697529201,0.228977452306284,0.213468496548716,-0.0155089557575682
RT,VP0569,-227.549711343212,-228.334756431115,-0.785045087902404,-374.631753548105,-376.20184372391,-1.57009017580481,0.253724161471089,0.271600195240749,0.0178760337696599
RT,VP0570,-187.068884529881,-188.902316762924,-1.83343223304325,-293.351240582155,-297.018105048241,-3.66686446608651,0.121940778336778,0.00541832724372424,-0.116522451093054
RT,VP0571,-43.4329607991064,-38.773780515599,4.65918028350734,-8.1845813243162,1.13377924269848,9.31836056701468,0.042895456271641,0.0446794208432165,0.00178396457157547
RT,VP0572,-486.086536785276,-487.038353426361,-0.951816641085145,-889.895529755417,-891.799163037588,-1.90363328217029,0.170308815427585,0.217690012393888,0.0473811969663029
RT,VP0573,24.7653359075697,34.417791055309,9.65245514773926,130.402711343426,149.707621638904,19.3049102954785,0.0151105717778158,0.0324528697093024,0.0173422979314867
RT,VP0574,-346.502159694963,-346.410000306011,0.0921593889516998,-610.969208062601,-610.784889284698,0.1843187779034,0.155287264089472,0.0578046913324196,-0.0974825727570527
RT,VP0575,-129.006516540436,-129.32279247546,-0.316275935024521,-175.399193256358,-176.031745126407,-0.632551870049042,0.0981936555351991,0.101623169171088,0.0034295136358888
RT,VP0576,-434.997275157186,-420.784667754099,14.2126074030868,-787.920833055626,-759.495618249452,28.4252148061736,0.0438343957705004,0.0344584820004219,-0.00937591377007853
RT,VP0577,-244.739309375292,-244.864151566978,-0.124842191686241,-407.997451924417,-408.247136307789,-0.249684383372482,0.0902038562307524,0.0939168944861856,0.0037130382554332
RT,VP0578,-403.187535357594,-405.149582421912,-1.96204706431871,-724.288512363723,-728.21260649236,-3.92409412863753,0.291609731522574,0.249345442151641,-0.0422642893709331
RT,VP0579,-216.352977724685,-218.663220698947,-2.31024297426188,-350.302756035827,-354.923241984351,-4.62048594852376,0.0206052945548472,0.012019339014734,-0.00858595554011321
RT,VP0580,-563.589341367469,-560.780419989173,2.80892137829619,-1045.53661964364,-1039.91877688705,5.61784275659238,0.20314100711819,0.155241255025748,-0.0478997520924423
RT,VP0581,227.327588499708,228.841343746075,1.51375524636745,531.811810735885,534.83932122862,3.0275104927349,0.00508499382965154,0.0112398189454807,0.00615482511582914
RT,VP0582,-169.844504478159,-171.187911948348,-1.34340747018882,-260.621891225917,-263.308706166294,-2.68681494037764,0.011653516027269,0.0098613836813259,-0.00179213234594306
RT,VP0583,-248.69621676086,-249.530657431625,-0.834440670764991,-416.115469013853,-417.784350355383,-1.66888134152998,0.29233691513242,0.297205105681658,0.00486819054923732
RT,VP0584,148.283248717864,146.094135215009,-2.18911350285416,374.418705657542,370.040478651834,-4.37822700570831,0.25126824312024,0.0195523311999828,-0.231715911920258
RT,VP0585,-391.815753720626,-395.252947391121,-3.43719367049516,-701.856992674132,-708.731380015122,-6.87438734099032,0.203159398650251,0.343210676175343,0.140051277525092
RT,VP0586,-578.894993175991,-578.831671517449,0.0633216585421223,-1075.92361766454,-1075.79697434745,0.126643317084245,0.415919369792016,0.396300044376673,-0.0196193254153423
RT,VP0587,-204.025408841307,-209.909988125693,-5.88457928438612,-326.691754792947,-338.460913361719,-11.7691585687722,0.131859407529783,0.00592193519229787,-0.125937472337485
RT,VP0588,254.791683832876,251.159405645327,-3.63227818754839,585.89825408982,578.633697714723,-7.26455637509673,0.0639742951771521,0.0070074368387995,-0.0569668583383526
RT,VP0589,-251.066049124594,-251.616986794946,-0.550937670352141,-420.583628947105,-421.68550428781,-1.10187534070428,0.132976864036432,0.174114319004441,0.0411374549680095
RT,VP0590,-504.349108607088,-508.908075704806,-4.55896709771781,-927.325525702942,-936.443459898378,-9.11793419543562,0.100683746847282,0.344936248584275,0.244252501736993
RT,VP0591,-449.099503894366,-443.851516139408,5.24798775495771,-817.284440159229,-806.788464649314,10.4959755099154,0.0109058862511749,0.246471801979014,0.235565915727839
RT,VP0592,-280.000796382678,-276.781455482843,3.21934089983483,-478.359529674055,-471.920847874386,6.43868179966967,0.0154439053412812,0.128763414119962,0.113319508778681
RT,VP0593,98.1296343585668,99.547716239023,1.41808188045621,278.229759532888,281.0659232938,2.83616376091243,0.0511901312168189,0.0467234902853933,-0.00446664093142563
RT,VP0594,-74.2906371711814,-71.6110375315552,2.67959963962619,-67.2358555701407,-61.8766562908883,5.35919927925238,0.00670580326901056,0.0282646693669519,0.0215588660979413
RT,VP0595,-213.060504329251,-214.903858811452,-1.84335448220128,-344.518967838875,-348.205676803278,-3.68670896440256,0.128060828968911,0.135458926383305,0.00739809741439379
RT,VP0596,202.835756968678,201.600952622081,-1.23480434659621,484.67242460326,482.202815910068,-2.46960869319241,0.0434451770987872,0.0333219639680104,-0.0101232131307768
RT,VP0597,-134.567957997696,-135.156672581015,-0.588714583319245,-187.900212273162,-189.0776414398,-1.17742916663849,0.197391212705671,0.214270748602476,0.0168795358968049
RT,VP0598,8.10989573261952,14.8076153129347,6.69771958031515,96.9776803111127,110.373119471743,13.3954391606303,0.185182471241239,0.217666711465452,0.0324842402242125
RT,VP0599,-231.980395704235,-232.420115223061,-0.439719518825882,-382.016246548771,-382.895685586422,-0.879439037651764,0.10410380039307,0.147734575789111,0.0436307753960409
RT,VP0600,-262.491075817173,-262.83552518954,-0.344449372367137,-443.460558043386,-444.149456788121,-0.688898744734274,0.337143424606819,0.448845534836473,0.111702110229654
RT,VP0601,-140.335023339588,-135.14019084296,5.19483249662863,-199.108162059879,-188.718497066621,10.3896649932573,0.39116282543243,0.321779196574913,-0.0693836288575172
RT,VP0602,-164.262591761369,-165.394655366056,-1.13206360468666,-246.593632708704,-248.857759918077,-2.26412720937333,0.0968034898861978,0.0174455956578834,-0.0793578942283144
RT,VP0603,-67.1133991204036,-67.6878550256834,-0.574455905279763,-53.1018219478061,-54.2507337583657,-1.14891181055953,0.00694602139769266,0.00674934333024614,-0.000196678067446515
RT,VP0604,-272.0258402602,-269.620817234979,2.40502302522134,-462.54354739075,-457.733501340307,4.81004605044268,0.0210499539301299,0.166299146898593,0.145249192968463
RT,VP0605,91.8442249342779,94.4220522712214,2.57782733694353,264.111974260586,269.267628934473,5.15565467388706,0.199055038992222,0.152884909568456,-0.0461701294237656
RT,VP0606,-43.2212076091931,-41.5219982756587,1.69920933353433,-6.51551342030992,-3.11709475324126,3.39841866706865,0.037699881314538,0.103656995402974,0.0659571140884358
RT,VP0607,-210.950450180946,-210.230720628542,0.719729552403919,-340.90172603643,-339.462266931622,1.43945910480784,0.104704881664246,0.0860502837582903,-0.0186545979059556
RT,VP0608,78.74336784603,74.5221794693274,-4.22118837670263,237.895509006634,229.453132253229,-8.44237675340526,0.270502200637025,0.334773357238797,0.0642711566017715
RT,VP0609,39.4654740696095,19.5154999456477,-19.9499741239619,159.457225452648,119.557277204724,-39.8999482479237,0.191487514730203,0.0108307501100765,-0.180656764620127
RT,VP0610,-40.336314369268,-39.6201907483862,0.716123620881774,0.889255880762278,2.32150312252583,1.43224724176355,0.216811495642969,0.23380556249801,0.0169940668550416
RT,VP0611,-109.08651947256,-107.864760212426,1.22175926013455,-137.08985027415,-134.646331753881,2.44351852026909,0.192450438348787,0.205008756786514,0.0125583184377269
RT,VP0612,-355.804467963795,-351.617549634342,4.18691832945234,-629.394716797665,-621.02088013876,8.37383665890468,0.282068501940246,0.120900109346497,-0.161168392593749
RT,VP0613,248.598923620919,248.416349072611,-0.1825745483074,576.065237754166,575.700088657551,-0.365149096614914,0.173345472723578,0.0948898794763696,-0.0784555932472083
RT,VP0614,234.978496792318,236.832259324314,1.85376253199587,545.849301133212,549.556826197204,3.70752506399185,0.228574953629269,0.183152862727992,-0.045422090901277
RT,VP0615,-14.6680406844284,-15.6747361571641,-1.00669547273571,51.5643269669679,49.5509360214965,-2.01339094547143,0.140223198127203,0.219704927971563,0.0794817298443602
RT,VP0616,-80.0068488696781,-78.6868695572197,1.31997931245843,-79.2701543823398,-76.6301957574229,2.63995862491686,0.108447220429518,0.0753426051564394,-0.033104615273079
RT,VP0617,-73.2994962574659,-70.5159047501717,2.7835915072942,-65.3220280070654,-59.754844992477,5.56718301458841,0.100240789353849,0.0678936704065294,-0.0323471189473194
RT,VP0618,-430.861317385775,-430.022207401586,0.839109984189008,-779.674640995323,-777.996421026945,1.67821996837802,0.199600745757178,0.258006429613374,0.0584056838561963
RT,VP0619,-296.983370260023,-298.001943184835,-1.01857292481264,-511.75252139012,-513.789667239745,-2.03714584962529,0.180654627340954,0.238840538874022,0.0581859115330686
RT,VP0620,-286.023003175278,-292.915265541413,-6.89226236613467,-489.730627506706,-503.515152238976,-13.7845247322693,0.0625186991462071,0.0917106478089453,0.0291919486627383
RT,VP0621,338.073884924984,341.995005554039,3.92112062905454,752.749849468577,760.592090726686,7.84224125810908,0.197902207755746,0.154891655002521,-0.0430105527532252
RT,VP0622,-291.348691909339,-290.36504752127,0.983644388069365,-500.752838958978,-498.78555018284,1.96728877613873,0.0909160117884824,0.0706456885825148,-0.0202703232059676
RT,VP0623,-124.848717523876,-125.857560982228,-1.00884345835192,-169.156550307078,-171.174237223781,-2.01768691670384,0.0462378693945752,0.0592504751027253,0.01301260570815
RT,VP0624,-252.407322656195,-252.068188310748,0.33913434544678,-425.167548936976,-424.489280246083,0.67826869089356,0.0264733368540696,0.247992836120922,0.221519499266852
RT,VP0625,-255.474961197889,-248.557569503421,6.91739169446726,-428.837723008916,-415.002939619982,13.8347833889345,0.0471336701608748,0.238196601125011,0.191062930964136
RT,VP0626,-187.502412269482,-187.135022299734,0.367389969747933,-293.151534871887,-292.416754932391,0.734779939495866,0.0656518048160554,0.158571806572799,0.0929200017567439
RT,VP0627,-21.0963522468079,-24.3794188408094,-3.28306659400153,38.6935278216589,32.1273946336558,-6.56613318800305,0.154530911848836,0.0279592603533001,-0.126571651495536
RT,VP0628,-207.460270087323,-207.849182270129,-0.38891218280645,-332.937097387856,-333.714921753468,-0.777824365612901,0.15252977635559,0.025767421745872,-0.126762354609718
RT,VP0629,-367.711224236725,-363.628757173906,4.08246706281921,-653.556079786004,-645.391145660365,8.16493412563841,0.018016269716659,0.0283521224261309,0.0103358527094718
RT,VP0630,-210.719257289545,-210.410010616687,0.309246672857626,-340.106755455469,-339.488262109754,0.618493345715251,0.151456269424565,0.146730664518785,-0.00472560490578003
RT,VP0631,-9.80315817632618,-9.32181389815554,0.481344278170639,62.0224208072394,62.9851093635806,0.962688556341277,0.118303355506415,0.144078909712517,0.0257755542061018
RT,VP0632,-253.099872584216,-254.969621300856,-1.86974871663909,-423.784052260789,-427.523549694068,-3.73949743327819,0.0304391968346513,0.125841822074446,0.0954026252397949
RT,VP0633,-104.701517522225,-105.949763165788,-1.248245643563,-127.536666357005,-130.033157644131,-2.49649128712599,0.103857076366415,0.157543419296606,0.0536863429301909
RT,VP0634,-264.91343789964,-264.985879376583,-0.0724414769431974,-447.753158540533,-447.898041494419,-0.144882953886395,0.081074441634702,0.102539096972507,0.0214646553378047
RT,VP0635,83.5064449437203,83.5902383795361,0.0837934358157781,248.385581398675,248.553168270306,0.167586871631556,0.247935610164992,0.0638128556312488,-0.184122754533743
RT,VP0636,16.7812149888303,17.5505810693275,0.769366080497207,114.377529897336,115.91626205833,1.53873216099441,0.438857457330821,0.096526190284693,-0.342331267046128
RT,VP0637,-118.164768461905,-118.293222344691,-0.128453882786005,-155.788652183136,-156.045559948708,-0.256907765572009,0.078621887713557,0.112136733874323,0.0335148461607663
RT,VP0638,-245.517298861255,-246.8464691776,-1.3291703163448,-410.219497802834,-412.877838435524,-2.6583406326896,0.16055722534158,0.025568054601995,-0.134989170739585
RT,VP0639,14.6426687795403,14.6013457959892,-0.0413229835510833,111.03347868921,110.950832722108,-0.0826459671021667,0.132125197764382,0.146992974238824,0.0148677764744421
RT,VP0640,61.324189793336,61.2521980699751,-0.0719917233609522,203.980138710293,203.836155263572,-0.143983446721904,0.274558727895658,0.4073819428237,0.132823214928042
RT,VP0641,-133.832501228043,-134.244555312231,-0.412054084188469,-188.352811538077,-189.176919706454,-0.824108168376938,0.189109909311395,0.189640275061793,0.000530365750397777
RT,VP0642,-219.905588810716,-220.90944453948,-1.00385572876348,-358.010347054293,-360.01805851182,-2.00771145752697,0.0961383995087268,0.0439062957101058,-0.052232103798621
RT,VP0643,-47.980471829807,-49.5829100182284,-1.60243818842139,-16.4562352435186,-19.6611116203613,-3.20487637684278,0.0786758713233574,0.0593443179807954,-0.019331553342562
