Outcome,Subject,Condition,EffectScale,UnexpectednessSD_Symmetric,UnexpectednessSD_Directional,LogEffect_Symmetric,LogEffect_Directional,DeltaLogEffect,TransformedEffect_Symmetric,TransformedEffect_Directional
Error,VP0761,Congruent,OddsRatio,0.120689797676044,0.0861419329563593,0.93936705247665,0.929158520069521,-0.0102085324071294,2.55836159711571,2.532377336088
Error,VP0762,Congruent,OddsRatio,0.0902331294397381,0.099759034271801,1.75724296097911,0.849368852357323,-0.90787410862179,5.79643434834792,2.33817065522874
Error,VP0763,Congruent,OddsRatio,0.0934692481157092,0.0857586306712016,1.2142677503183,1.44086332720143,0.226595576883127,3.36782707090359,4.22434123187082
Error,VP0764,Congruent,OddsRatio,0.053335791365735,0.131666418518492,0.79111100374332,0.823817658107857,0.0327066543645377,2.20584576829567,2.27918439643664
Error,VP0765,Congruent,OddsRatio,0.0619536412213752,0.017356695616376,0.194169990309938,0.936661936273205,0.742491945963267,1.21430268510235,2.55145028387235
Error,VP0766,Congruent,OddsRatio,0.118468088945446,0.121834966047394,1.25452076549851,2.36467772896492,1.11015696346641,3.5061576999187,10.6406091047811
Error,VP0767,Congruent,OddsRatio,0.0772173042232212,0.0539817745227447,1.03740281483263,1.57215569167524,0.534752876842603,2.82187854769006,4.81702102156466
Error,VP0768,Congruent,OddsRatio,0.101613775860591,0.102711483838663,0.660350398815603,0.948643629971404,0.288293231155801,1.93547040213457,2.58220485767258
Error,VP0769,Congruent,OddsRatio,0.0789592864957352,0.0166640601961822,0.389282757246609,0.807047048503934,0.417764291257325,1.47592181992743,2.24127981457598
Error,VP0770,Congruent,OddsRatio,0.0951223948946082,0.115145782327663,0.705867648535248,0.69136925915488,-0.0144983893803674,2.0256034345445,1.99644731632189
Error,VP0771,Congruent,OddsRatio,0.0971644067068034,0.109631889543551,0.990665694735848,1.03262197389839,0.041956279162541,2.69302660941236,2.80841979293555
Error,VP0772,Congruent,OddsRatio,0.10319190718892,0.114031049289074,0.76715266771096,0.873862381040525,0.106709713329566,2.15362542822797,2.39614783964729
Error,VP0773,Congruent,OddsRatio,0.110106735647043,0.0835655674314459,0.876661681804322,1.22366892762377,0.347007245819445,2.40286477510005,3.3996379056882
Error,VP0774,Congruent,OddsRatio,0.060693214050237,0.0991165639687556,0.681954442385036,0.924622457644859,0.242668015259823,1.97773933494398,2.52091632798448
Error,VP0775,Congruent,OddsRatio,0.118173131653511,0.12159053423382,0.521647479370106,0.508149513487474,-0.0134979658826329,1.68480103947564,1.6622124455209
Error,VP0776,Congruent,OddsRatio,0.0398565084389489,0.0266051737800232,0.995464717577463,1.43251606361402,0.437051346036559,2.7059815663277,4.18922630280075
Error,VP0777,Congruent,OddsRatio,0.113442400017291,0.114059050585015,0.904510023069625,0.919423546412825,0.0149135233432,2.47072103012074,2.50784431732667
Error,VP0778,Congruent,OddsRatio,0.121637269007177,0.112362146700391,0.650274917339546,0.6434777725102,-0.00679714482934657,1.91606751679689,1.90308789055491
Error,VP0779,Congruent,OddsRatio,0.120227649660562,0.110293593197681,0.511533311551493,0.770241031227553,0.258707719676059,1.66784656375931,2.16028688763828
Error,VP0780,Congruent,OddsRatio,0.117412379797007,0.118210461212558,2.34533936652173,2.26687282466765,-0.0784665418540778,10.4368140318908,9.64917890984074
Error,VP0781,Congruent,OddsRatio,0.0926156084508351,0.104327362457005,0.37110252862361,0.947688096193566,0.576585567569957,1.44933166374977,2.57973865216875
Error,VP0782,Congruent,OddsRatio,0.108294742984251,0.0844579694981306,0.838187754864399,1.24747431574981,0.409286560885411,2.3121729534422,3.48153857644996
Error,VP0783,Congruent,OddsRatio,0.106184709946935,0.111386519369616,1.21088373919577,1.7617128648956,0.550829125699823,3.35644956829206,5.82240184581659
Error,VP0784,Congruent,OddsRatio,0.0905318547637593,0.0922276621096477,1.34103146506785,1.26817642762614,-0.072855037441719,3.82298474761216,3.55436500705653
Error,VP0785,Congruent,OddsRatio,0.115465660627379,0.118402996742255,1.32348263052554,1.33144705694497,0.00796442641942541,3.75648105864203,3.78651873327506
Error,VP0786,Congruent,OddsRatio,0.0849083408351011,0.049343688943761,0.740972681816062,1.0875746418215,0.346601960005436,2.09797518467118,2.96706913342694
Error,VP0787,Congruent,OddsRatio,0.106164986358893,0.107268083530633,0.440003026461634,0.368572518850703,-0.0714305076109307,1.55271191772727,1.44566947511627
Error,VP0788,Congruent,OddsRatio,0.0998761267303941,0.110565664532581,1.14611126523779,1.38904461150193,0.242933346264135,3.14593538371657,4.0110161431604
Error,VP0789,Congruent,OddsRatio,0.0318976028689794,0.0274297559878096,0.859725395724992,1.43323759955577,0.57351220383078,2.36251184876865,4.19225007089384
Error,VP0790,Congruent,OddsRatio,0.123389562961449,0.125370380275416,1.0605173635157,1.34509059161126,0.28457322809556,2.88786467866746,3.83853426385313
Error,VP0791,Congruent,OddsRatio,0.0720843928201838,0.0875445964179273,1.22055220285186,1.03160159414823,-0.188950608703624,3.38905866486686,2.80555559977976
Error,VP0792,Congruent,OddsRatio,0.0180669545732834,0.0190917807077405,1.85423881787237,1.55050284548711,-0.303735972385252,6.38683485534689,4.71383991986564
Error,VP0793,Congruent,OddsRatio,0.120402768128724,0.128093186369545,1.03074015767409,0.873966893024589,-0.156773264649502,2.80313983252028,2.39639827889884
Error,VP0794,Congruent,OddsRatio,0.0473362195850141,0.0260643259654414,0.41813220726837,0.693686860523867,0.275554653255498,1.51912150003048,2.00107965123471
Error,VP0795,Congruent,OddsRatio,0.0943464406465438,0.0576602055626476,0.759549792196547,1.264826789094,0.505276996897455,2.13731376852436,3.54247908695302
Error,VP0796,Congruent,OddsRatio,0.0936267230570682,0.123320476498275,0.299165692825182,0.44386737277523,0.144701679950047,1.3487330803543,1.55872374270817
Error,VP0797,Congruent,OddsRatio,0.0780353458562998,0.123782287713952,0.755350703902552,0.862791285797504,0.107440581894952,2.12835781587586,2.36976616517796
Error,VP0798,Congruent,OddsRatio,0.0245475448300089,0.113790121550125,0.626896567421914,1.07970530253589,0.452808735113972,1.87179257398683,2.94381188932434
Error,VP0799,Congruent,OddsRatio,0.0619914585502736,0.107034386290568,0.642545746917977,1.06850933273954,0.425963585821564,1.90131499025922,2.91103687671187
Error,VP0800,Congruent,OddsRatio,0.0725349643176015,0.0150457134511336,-0.276982604132865,0.720150246764055,0.997132850896919,0.758067684240522,2.0547419057754
Error,VP0801,Congruent,OddsRatio,0.113302162833159,0.125612668185988,0.632353014811993,0.82801298434141,0.195659969529416,1.88203382671105,2.28876640429637
Error,VP0802,Congruent,OddsRatio,0.10405113840397,0.102168123468901,0.958481105311247,1.1286590351945,0.170177929883252,2.6077325926418,3.09150811574848
Error,VP0803,Congruent,OddsRatio,0.0456248124919874,0.0292525627236737,0.850518994123693,1.44152366717497,0.59100467305128,2.34086143004585,4.2271316544605
Error,VP0804,Congruent,OddsRatio,0.0984984779583717,0.114564559458959,0.587739310706183,0.723356630144042,0.135617319437858,1.79991476446546,2.06134076966247
Error,VP0805,Congruent,OddsRatio,0.0973734121641346,0.104862110845546,-0.197118507384446,0.231225209446108,0.428343716830554,0.821093321924745,1.26014300360271
Error,VP0806,Congruent,OddsRatio,0.0585173573500273,0.0848980118231925,-0.0376787775565469,0.286474585061867,0.324153362618414,0.963022235567953,1.33172432177286
Error,VP0807,Congruent,OddsRatio,0.0686661861879186,0.0822838072777852,0.657972451977877,0.85896939311504,0.200996941137163,1.93087342426298,2.36072645860978
Error,VP0808,Congruent,OddsRatio,0.109203811092446,0.118990481029613,0.476026238187798,0.508017782635249,0.0319915444474507,1.60966525010349,1.66199349528044
Error,VP0809,Congruent,OddsRatio,0.027954880240452,0.121920290223242,0.443456139851574,0.320956747579867,-0.122499392271707,1.55808287596807,1.37844595848063
Error,VP0810,Congruent,OddsRatio,0.117660372404353,0.119379025689258,2.89655517268469,2.80318436940019,-0.0933708032844973,18.1116462881187,16.4970960657158
Error,VP0811,Congruent,OddsRatio,0.113218763723005,0.128136528668556,0.812039675257345,0.790496303876062,-0.021543371381283,2.25249766811632,2.20449025185528
Error,VP0812,Congruent,OddsRatio,0.0998856333208118,0.123743102256703,0.149997063970702,0.516224097627006,0.366227033656304,1.16183083155391,1.67568845313035
Error,VP0813,Congruent,OddsRatio,0.113806105855657,0.129525931468605,0.307743059108855,0.727156262359995,0.41941320325114,1.36035141412443,2.06918800532263
Error,VP0814,Congruent,OddsRatio,0.107092249101629,0.0180656672024176,0.315621258525094,1.3521820632934,1.03656080476831,1.37111086072441,3.86585186741113
Error,VP0815,Congruent,OddsRatio,0.118902884881805,0.037605240964987,0.644350878594725,0.972069338532722,0.327718459937997,1.90475021375819,2.64340891142171
Error,VP0816,Congruent,OddsRatio,0.104647730808801,0.0918333235179473,1.21682399458325,1.29306331512798,0.0762393205447354,3.37644707225956,3.64393198803581
Error,VP0817,Congruent,OddsRatio,0.0907181317287072,0.117627194908282,1.31125679379305,1.36741801167664,0.0561612178835902,3.71083453656175,3.92520277247353
Error,VP0818,Congruent,OddsRatio,0.0179773004518512,0.108703618379312,0.345011078640936,0.574891353162867,0.229880274521931,1.41200556268364,1.77693745779148
Error,VP0819,Congruent,OddsRatio,0.0717913437491283,0.0791030562475591,0.614061004357501,0.606545883984754,-0.00751512037274726,1.84792059524902,1.83408530159966
Error,VP0820,Congruent,OddsRatio,0.114623422103169,0.0376306569289232,0.825113492039372,1.80728980118575,0.982176309146374,2.28213975532734,6.09390932574645
Error,VP0821,Congruent,OddsRatio,0.0775581042562885,0.087687958602897,-0.496279333292613,-0.324546425935356,0.171732907357257,0.608791561568161,0.722855147644489
Error,VP0822,Congruent,OddsRatio,0.0175806827011945,0.107761552732487,0.853501688214952,0.568780054137814,-0.284721634077138,2.34785392665682,1.76611117665373
Error,VP0823,Congruent,OddsRatio,0.0902049944704601,0.125227073368319,0.86560359384709,0.95447405973455,0.0888704658874605,2.37644005776215,2.59730419677357
Error,VP0824,Congruent,OddsRatio,0.114497040953349,0.126347958720135,0.824823751412985,1.08366986740403,0.258846115991047,2.28147862250827,2.95550598820888
Error,VP0825,Congruent,OddsRatio,0.119189379551281,0.0828795365565312,0.268702924400174,0.437811147031531,0.169108222631357,1.30826642927672,1.54931228756472
Error,VP0826,Congruent,OddsRatio,0.108419313785924,0.10095542529782,0.402110444589548,0.442308293180232,0.0401978485906839,1.49497643561733,1.55629546176019
Error,VP0827,Congruent,OddsRatio,0.111914393890415,0.125559142571466,0.887260201589611,1.11758273890212,0.230322537312505,2.42846701824564,3.05745459744945
Error,VP0828,Congruent,OddsRatio,0.0659679874064969,0.0789743874045626,-0.682991454601498,0.219194047743322,0.90218550234482,0.505103735181151,1.24507285682587
Error,VP0829,Congruent,OddsRatio,0.101059555202668,0.0123435416984451,0.0655164776757216,0.416205877267404,0.350689399591683,1.06771033055314,1.51619798743891
Error,VP0830,Congruent,OddsRatio,0.110012774776537,0.10215922850199,0.391676341670304,0.53929268246363,0.147616340793325,1.47945879474143,1.714793529595
Error,VP0831,Congruent,OddsRatio,0.0422273087181874,0.125246632086755,0.525473813972733,0.564856386266522,0.0393825722937892,1.69126000118549,1.75919512000023
Error,VP0832,Congruent,OddsRatio,0.108184277959963,0.112086227861453,0.985992193264208,1.16129401083827,0.175301817574067,2.6804701098542,3.1940637562155
Error,VP0833,Congruent,OddsRatio,0.0292990908010603,0.0316547161839686,0.900841274211439,0.992658273851323,0.0918169996398835,2.46167318245145,2.69839802770244
Error,VP0834,Congruent,OddsRatio,0.0274304169010257,0.0246460752084911,0.513908766713242,0.780205949628204,0.266297182914962,1.67181316786807,2.18192158516724
Error,VP0836,Congruent,OddsRatio,0.048965687729587,0.09975777596507,0.417302074464562,0.500336305456942,0.0830342309923799,1.51786095072439,1.6492758379072
Error,VP0837,Congruent,OddsRatio,0.125913370833893,0.124966622759295,0.783679638780613,0.795306662702824,0.0116270239222108,2.18951408186116,2.21512018740129
Error,VP0838,Congruent,OddsRatio,0.0730550080218014,0.107253607218368,0.829253561747965,1.33258032046211,0.503326758714142,2.29160755815768,3.79081228921809
Error,VP0839,Congruent,OddsRatio,0.0281182355324142,0.0841938036279073,1.34303156627634,1.05969971561285,-0.283331850663496,3.83063875586988,2.88550438724439
Error,VP0840,Congruent,OddsRatio,0.116164335063217,0.115783547188818,0.944754845382359,1.61187562943186,0.667120784049497,2.57218271881597,5.01220345322825
Error,VP0841,Congruent,OddsRatio,0.118466898373059,0.113548635243987,1.62044198353442,1.84957015198698,0.229128168452567,5.05532419291362,6.35708635428246
Error,VP0842,Congruent,OddsRatio,0.0459353292161189,0.0644222652376328,1.03178418268773,1.37612119973302,0.344337017045289,2.80606790884865,3.95951364075712
Error,VP0843,Congruent,OddsRatio,0.00965489460524143,0.0249370795984111,0.309096921991861,1.5335158629404,1.22441894094854,1.36219439069914,4.63444227583899
Error,VP0844,Congruent,OddsRatio,0.117545764853999,0.020480577317686,0.472390631215934,0.839453876996364,0.36706324578043,1.60382376500404,2.31510230085595
Error,VP0845,Congruent,OddsRatio,0.0736742138701943,0.12102114548216,1.13154080925697,1.29782371846729,0.166282909210315,3.10042999289304,3.6613199280073
Error,VP0846,Congruent,OddsRatio,0.0920340369283932,0.0553417362783611,0.787084964963286,1.25146765245009,0.464382687486809,2.19698280098643,3.49546932880057
Error,VP0847,Congruent,OddsRatio,0.105785772964812,0.127551986073253,0.025143332338351,0.214911512312755,0.189768179974404,1.02546209187082,1.23975218930826
Error,VP0848,Congruent,OddsRatio,0.106030080211654,0.104309245447632,0.314082212042016,0.628689381105478,0.314607169063462,1.36900228039408,1.87515135926472
Error,VP0849,Congruent,OddsRatio,0.117174722576617,0.0900692542757617,1.18552784139802,1.47024937395698,0.284721532558958,3.27241368108418,4.35031986228468
Error,VP0850,Congruent,OddsRatio,0.0803274419267757,0.0161958159260199,0.336539305384481,0.785746778880712,0.44920747349623,1.4000938994174,2.19404479541601
Error,VP0851,Congruent,OddsRatio,0.0799881167974043,0.092588590761825,0.896611838884401,0.881292000535454,-0.0153198383489471,2.451283681279,2.41401660321141
Error,VP0852,Congruent,OddsRatio,0.0589720715582651,0.0874681435230166,0.267332761232955,0.595228532417033,0.327895771184078,1.30647511827684,1.81344532865241
Error,VP0853,Congruent,OddsRatio,0.0945710273398666,0.086489540068734,0.649954289409387,0.970505664699287,0.3205513752899,1.91545327051245,2.63927871205974
Error,VP0854,Congruent,OddsRatio,0.108995236817441,0.101738629845244,0.476342925885724,0.603579443004692,0.127236517118968,1.61017509201204,1.82865265759281
Error,VP0855,Congruent,OddsRatio,0.1213039056882,0.104421770162825,0.655799907346854,0.95657536010606,0.300775452759207,1.92668306908692,2.60276765121629
Error,VP0856,Congruent,OddsRatio,0.124383200688184,0.121340895382074,0.133389857116892,0.280501877939858,0.147112020822966,1.14269539943777,1.32379402866564
Error,VP0857,Congruent,OddsRatio,0.102688559954419,0.110913652803889,0.667257375090913,0.772407042432838,0.105149667341925,1.94888492384553,2.16497116451023
Error,VP0858,Congruent,OddsRatio,0.120520666234529,0.0258890172042069,0.444187556830188,0.680077576215111,0.235890019384923,1.55922290110369,1.97403086413363
Error,VP0859,Congruent,OddsRatio,0.0739843362544005,0.079126105197252,0.267910658153953,0.333264967650129,0.065354309496176,1.30723034442547,1.39551701635054
Error,VP0860,Congruent,OddsRatio,0.10267598761945,0.0401961593905324,0.469182418057441,0.968977284738926,0.499794866681485,1.59868660146133,2.63524797240192
Error,VP0861,Congruent,OddsRatio,0.120415851199004,0.121064743600291,0.581055253546958,0.531966814068852,-0.0490884394781061,1.78792414891953,1.70227708077941
Error,VP0862,Congruent,OddsRatio,0.0807587742239633,0.0831510775088765,0.824204668388885,1.01235694062516,0.188152272236272,2.28006663493709,2.75207986572364
Error,VP0863,Congruent,OddsRatio,0.102213827742626,0.0940498450272489,0.356723341563324,0.390881936737639,0.0341585951743147,1.42864056970825,1.47828397208145
Error,VP0864,Congruent,OddsRatio,0.0286238202772181,0.114987124356241,0.60833670303988,0.770371213023998,0.162034509984118,1.83737275924881,2.16056813597246
Error,VP0865,Congruent,OddsRatio,0.0988821654731263,0.117819005305357,1.23168513247461,1.17777302676225,-0.0539121057123553,3.42699962159801,3.24713486253474
Error,VP0866,Congruent,OddsRatio,0.0957690631041436,0.073950209730917,1.12420152643956,1.50261963489607,0.378418108456518,3.07775835885402,4.49344485062339
Error,VP0867,Congruent,OddsRatio,0.0136429859577527,0.0148218944603075,0.519356475927913,0.777286769323546,0.257930293395633,1.68094557262505,2.1755614503562
Error,VP0868,Congruent,OddsRatio,0.0793312926582034,0.104686333029964,0.260582016747093,0.481440393517077,0.220858376769984,1.29768514140196,1.61840386255197
Error,VP0869,Congruent,OddsRatio,0.0126818025220252,0.0419927444672508,0.180787533019053,0.430702834456368,0.249915301437314,1.19816058268578,1.53833834087748
Error,VP0870,Congruent,OddsRatio,0.0969058871388047,0.100748201417073,2.42472834834883,1.52991693817374,-0.894811410175092,11.29915956698,4.61779324402949
Error,VP0871,Congruent,OddsRatio,0.103449034630171,0.122733875704817,0.944145096260847,0.98540476927412,0.041259673013273,2.57061481072668,2.67889599978723
Error,VP0872,Congruent,OddsRatio,0.0892995506016399,0.0322666798939969,0.399177399323797,0.644988897533639,0.245811498209842,1.49059802623575,1.90596586823252
Error,VP0873,Congruent,OddsRatio,0.122138443306196,0.125526326416256,0.801500742943741,0.971730242366332,0.170229499422591,2.22888340080544,2.64251269355426
Error,VP0874,Congruent,OddsRatio,0.0137643420356218,0.099176007121751,0.570641783271834,0.635612382823635,0.0649705995518012,1.76940225988741,1.88817807530688
Error,VP0875,Congruent,OddsRatio,0.10832590967981,0.0738481791027525,0.911943036246801,1.02278565766647,0.110842621419674,2.48915435479783,2.78093070505847
Error,VP0876,Congruent,OddsRatio,0.114055682467463,0.126387348927352,0.564846684821997,0.871487564788223,0.306640879966226,1.75917805334915,2.39046418030926
Error,VP0877,Congruent,OddsRatio,0.105653411868318,0.107619967372715,1.67333397495867,2.25008813050836,0.576754155549683,5.32990798783651,9.48857203218756
Error,VP0878,Congruent,OddsRatio,0.121602579374851,0.0783264568402267,0.963500180219797,1.16463157196683,0.201131391747038,2.6208538987298,3.20474194889849
Error,VP0879,Congruent,OddsRatio,0.117614293342768,0.109909035217288,0.903298281910127,1.2279708267563,0.324672544846174,2.46772896892287,3.41429430762398
Error,VP0880,Congruent,OddsRatio,0.118869450300254,0.113491044122106,0.966983957531014,1.33470295092283,0.367718993391818,2.63000029282774,3.79886732876586
Error,VP0881,Congruent,OddsRatio,0.0167314521028656,0.10150758714758,0.877079280554418,1.11570493448366,0.23862565392924,2.4038684179722,3.0517186828455
Error,VP0882,Congruent,OddsRatio,0.049246085129855,0.0940101411820395,2.09991938127072,1.6965307178797,-0.403388663391022,8.16551159286303,5.45498962784376
Error,VP0883,Congruent,OddsRatio,0.0504008333562922,0.124833601675353,0.794109717860419,0.942207125691729,0.14809740783131,2.21247039686059,2.56563785902958
Error,VP0884,Congruent,OddsRatio,0.11385928135389,0.114749135889735,0.912861809725381,1.17276058064415,0.259898770918766,2.49144237472818,3.2308994974367
Error,VP0885,Congruent,OddsRatio,0.0429191168648061,0.0532083310913941,1.39840388719562,1.64768156678245,0.249277679586829,4.04873257297139,5.19492177548035
Error,VP0886,Congruent,OddsRatio,0.0770327874746289,0.116276560787389,0.606095698052597,0.776553326467636,0.170457628415039,1.83325980802524,2.17396638536886
Error,VP0887,Congruent,OddsRatio,0.0276633882285983,0.0239359948220408,0.93767214660346,1.58254538361594,0.644873237012482,2.55402908765405,4.86732927714356
Error,VP0888,Congruent,OddsRatio,0.0764229350878333,0.10176852178213,1.18839293913411,1.33104570647488,0.14265276734077,3.28180291022013,3.78499931713105
Error,VP0889,Congruent,OddsRatio,0.059264247483147,0.108676607882585,0.318520470565798,0.542079446129522,0.223558975563724,1.37509176980229,1.71957891867502
Error,VP0890,Congruent,OddsRatio,0.0209730395524364,0.0169976793283539,0.907127600764743,0.85122258709874,-0.0559050136660025,2.47719680610592,2.34250902325312
Error,VP0891,Congruent,OddsRatio,0.124327797946245,0.106681069640886,0.710643473254677,0.685910381731175,-0.0247330915235023,2.03530049880728,1.98557864749456
Error,VP0892,Congruent,OddsRatio,0.028911563902743,0.120283692444202,0.802927896294993,0.569796869795339,-0.233131026499655,2.23206663015838,1.76790789946422
Error,VP0893,Congruent,OddsRatio,0.0987291918136294,0.0751707073421184,0.894478342327687,1.25167578859901,0.357197446271318,2.44605945090586,3.49619693804357
Error,VP0894,Congruent,OddsRatio,0.117779976677418,0.114808340064283,1.00436559982352,1.2313486002242,0.226983000400682,2.73017470000028,3.42584651974207
Error,VP0895,Congruent,OddsRatio,0.121916981057899,0.121971642569833,0.70727838874821,0.945139373873581,0.237860985125371,2.02846305137909,2.57317198654461
Error,VP0896,Congruent,OddsRatio,0.121347332265876,0.0519556420162987,0.478924315175478,0.838794120022752,0.359869804847274,1.6143369501261,2.31357539971556
Error,VP0897,Congruent,OddsRatio,0.101447688799493,0.109056191340133,1.30622924572522,1.43708477352474,0.130855527799513,3.69222495703356,4.20840945027893
Error,VP0898,Congruent,OddsRatio,0.0978940190934953,0.117093005364885,0.0570308501298497,0.192767683657446,0.135736833527596,1.0586884705685,1.21260105375223
Error,VP0899,Congruent,OddsRatio,0.0936451652506088,0.0998921621777932,0.486885926503094,0.775294935325952,0.288409008822857,1.62724097372255,2.17123240589575
Error,VP0900,Congruent,OddsRatio,0.100456319142411,0.122772994325143,0.508153866924839,0.493124640072211,-0.0150292268526276,1.66221968187442,1.63742459739094
Error,VP0901,Congruent,OddsRatio,0.0966274796039766,0.120052376385669,1.07618996667435,1.51428745469932,0.438097488024973,2.93348156972979,4.54618061284454
Error,VP0902,Congruent,OddsRatio,0.115046733693313,0.124685918502282,0.520841916897803,0.790063215485486,0.269221298587683,1.68344437349791,2.20353571943344
Error,VP0903,Congruent,OddsRatio,0.103735119787357,0.126682723797037,0.518546069597564,0.609378152096428,0.0908320824988634,1.67958387553053,1.83928728614353
Error,VP0904,Congruent,OddsRatio,0.105869894846895,0.0437499912677364,0.580204190284816,1.06453802047183,0.484333830187013,1.78640315968173,2.89949916534272
Error,VP0905,Congruent,OddsRatio,0.110821365285912,0.123329008777665,1.05823502824192,1.24103039701084,0.182795368768917,2.88128111904845,3.45917595362111
Error,VP0906,Congruent,OddsRatio,0.0331031502757177,0.0801683432407568,0.565564253716069,0.770270690489339,0.20470643677327,1.76044083781261,2.16035096110279
Error,VP0907,Congruent,OddsRatio,0.0959749053757581,0.067261414738361,0.929790593744005,1.41481854674365,0.485027952999645,2.53397849110666,4.11573958386343
Error,VP0908,Congruent,OddsRatio,0.0579164348098732,0.105211984804433,1.47261599384929,2.30811019409433,0.83549420024504,4.36062760825598,10.055403926208
Error,VP0909,Congruent,OddsRatio,0.121059732681959,0.126703447678438,0.825891913418745,1.12516971846175,0.299277805043001,2.28391691330275,3.08073966294782
Error,VP0910,Congruent,OddsRatio,0.118573274842326,0.120995323383716,0.70957608476251,0.793001084474272,0.0834249997117625,2.03312920149178,2.21001893744873
Error,VP0911,Congruent,OddsRatio,0.12020441936882,0.0326917233042616,0.37058593482262,0.755158534242161,0.384572599419541,1.44858314135436,2.12794884937392
Error,VP0912,Congruent,OddsRatio,0.116986780824646,0.111122203113895,1.18602870655464,0.999581666508689,-0.18644704004595,3.27405312961213,2.71714491795183
Error,VP0913,Congruent,OddsRatio,0.0771058205520366,0.102644019725916,1.62173246255709,4.41282062518359,2.7910881626265,5.06185219395567,82.5018423976159
Error,VP0914,Congruent,OddsRatio,0.108780446049978,0.083122380378992,1.75439578631659,2.79486368978403,1.04046790346744,5.77995435917492,16.3603985117039
Error,VP0915,Congruent,OddsRatio,0.115931697213361,0.12199170100039,2.12725839815115,2.42321929963374,0.29596090148259,8.39182819282238,11.2821214436663
Error,VP0916,Congruent,OddsRatio,0.115997500047207,0.0985943845650385,0.759122768083015,1.17542939155219,0.416306623469172,2.13640127884843,3.23953367362526
Error,VP0917,Congruent,OddsRatio,0.0829034649791998,0.0773285544015951,0.909926327461883,1.02692312510623,0.116996797644352,2.48413951378012,2.7924605510361
Error,VP0918,Congruent,OddsRatio,0.109817855377357,0.0879223990449816,-0.945047254786493,-0.358756077349422,0.58629117743707,0.388661204365573,0.698544721452169
Error,VP0919,Congruent,OddsRatio,0.0962760033356814,0.122107893904646,0.698682760893069,0.897912966070772,0.199230205177702,2.01110185993582,2.45447518894666
Error,VP0920,Congruent,OddsRatio,0.080846958564074,0.120594125886164,0.811994567086324,0.762119337153293,-0.0498752299330315,2.25239606435788,2.14281275425917
Error,VP0921,Congruent,OddsRatio,0.0635156225945001,0.0713411894289806,0.711877957877043,0.772618032130361,0.0607400742533176,2.03781459746373,2.1654279993134
Error,VP0922,Congruent,OddsRatio,0.109189566399356,0.109184374711982,0.1563825411258,0.404383929960097,0.248001388834297,1.16927341271405,1.49837910917166
Error,VP0923,Congruent,OddsRatio,0.111610330056222,0.046794343553162,0.832201827078084,1.21383435704564,0.381632529967553,2.29837379470078,3.36636779355089
Error,VP0924,Congruent,OddsRatio,0.0617258585124965,0.0740707413745969,1.25942656259229,1.56308398007174,0.303657417479454,3.52340045832878,4.77352000871991
Error,VP0925,Congruent,OddsRatio,0.118333316783041,0.119878428148519,0.67100961961243,0.607568222608394,-0.0634413970040362,1.95621135330556,1.83596131664046
Error,VP0926,Congruent,OddsRatio,0.0846113937316965,0.107521045001464,0.772097245792734,1.10655786816823,0.334460622375495,2.16430056759725,3.02393168816084
Error,VP0927,Congruent,OddsRatio,0.0841015628423977,0.116724628157838,0.0273960885239138,0.389092965241087,0.361696876717173,1.02777481196052,1.47564172834564
Error,VP0928,Congruent,OddsRatio,0.0673078247526949,0.0800195497175062,-0.0911006096149911,0.469614230200457,0.560714839815448,0.912925857159654,1.5993770828171
Error,VP0929,Congruent,OddsRatio,0.0330351374308706,0.0409057625712683,0.966853712875875,1.12645178204193,0.159598069166056,2.62965777165285,3.08469190003798
Error,VP0930,Congruent,OddsRatio,0.108990702990278,0.110433222144152,0.410365362293188,0.646486217299789,0.236120855006601,1.50736842009874,1.90882184622319
Error,VP0931,Congruent,OddsRatio,0.0918852805527232,0.12752445150397,0.985982984191853,1.00867524021502,0.022692256023172,2.68044542532467,2.74196616139218
Error,VP0932,Congruent,OddsRatio,0.0132601971885439,0.0125002420354302,0.892758383840424,1.13127665644276,0.238518272602333,2.44185594615601,3.09961111374452
Error,VP0933,Congruent,OddsRatio,0.101980655039125,0.108035337525003,0.0828969688158885,0.107531653705672,0.0246346848897831,1.08642986662597,1.11352610741635
Error,VP0934,Congruent,OddsRatio,0.0889641139202939,0.117253625441047,0.760542724431515,0.890068377146262,0.129525652714747,2.13943703021441,2.43529616419898
Error,VP0935,Congruent,OddsRatio,0.0135785327183991,0.12955651977773,0.932041673008451,1.16391583607546,0.231874163067006,2.53968910265269,3.20244902072644
Error,VP0936,Congruent,OddsRatio,0.11265309399216,0.130667165301232,0.545077767863086,0.79151448145521,0.246436713592124,1.72474250670021,2.20673595747272
Error,VP0937,Congruent,OddsRatio,0.0731541774085014,0.0474439652435939,0.927852588677661,1.35822897960572,0.430376390928061,2.52907238351913,3.8892991706231
Error,VP0938,Congruent,OddsRatio,0.0657422322035206,0.077974823823656,1.06138256718857,1.38764175868802,0.326259191499443,2.89036435100111,4.00539322286425
Error,VP0939,Congruent,OddsRatio,0.0931087850472042,0.0867259570146951,0.323837383845446,0.235384319325464,-0.0884530645199825,1.38242248461167,1.26539499104399
Error,VP0940,Congruent,OddsRatio,0.0927924309415443,0.0759393806621555,0.975380375066347,1.2524447046823,0.277064329615952,2.65217584070302,3.4988862538962
