Outcome,Subject,Parameter,Symmetric,Directional,DirectionalMinusSymmetric
Error,VP0600,bUnexpected,38.5169934319576,5.94836884806964,-32.5686245838879
Error,VP0601,bUnexpected,18.3518758589368,10.0542567129964,-8.29761914594044
Error,VP0602,bUnexpected,12.406760279228,27.349750824225,14.9429905449969
Error,VP0603,bUnexpected,3.04823745730618,6.57057576411624,3.52233830681006
Error,VP0604,bUnexpected,6.81101095973952,4.27517260741642,-2.53583835232309
Error,VP0605,bUnexpected,11.3113973523303,20.2190627607822,8.90766540845192
Error,VP0606,bUnexpected,7.28177932197169,7.52373355799296,0.241954236021273
Error,VP0607,bUnexpected,12.7925896562479,9.25154761082104,-3.5410420454269
Error,VP0608,bUnexpected,5.55332002467383,11.2688733168844,5.71555329221057
Error,VP0609,bUnexpected,0.748180505615879,2.21878346874771,1.47060296313183
Error,VP0610,bUnexpected,7.0882983524441,9.0366244297992,1.9483260773551
Error,VP0611,bUnexpected,9.14889732760799,7.66551166184672,-1.48338566576127
Error,VP0612,bUnexpected,3.43261455456719,3.47395409779253,0.0413395432253449
Error,VP0613,bUnexpected,2.93631208153764,24.0315301550628,21.0952180735251
Error,VP0614,bUnexpected,7.98395055748735,6.36338940183241,-1.62056115565494
Error,VP0615,bUnexpected,3.75886200429033,11.7029910225448,7.94412901825447
Error,VP0616,bUnexpected,14.0835311875681,11.4061561331545,-2.67737505441361
Error,VP0617,bUnexpected,5.8657876259429,14.7348944378972,8.86910681195434
Error,VP0618,bUnexpected,-7.54079038059876,-7.96633158864451,-0.425541208045749
Error,VP0619,bUnexpected,9.83219248752463,7.47919174324316,-2.35300074428147
Error,VP0620,bUnexpected,7.81637124841258,8.74183115425756,0.925459905844976
Error,VP0621,bUnexpected,18.1194071214596,4.90045490340406,-13.2189522180555
Error,VP0622,bUnexpected,6.82584483300785,8.34214055628537,1.51629572327752
Error,VP0623,bUnexpected,5.12794269400272,11.4449726798649,6.31702998586214
Error,VP0624,bUnexpected,2.16261647848341,1.80308592420914,-0.359530554274275
Error,VP0625,bUnexpected,18.0773470804605,28.45480481317,10.3774577327095
Error,VP0626,bUnexpected,-3.40742043793754,4.68043110687721,8.08785154481476
Error,VP0627,bUnexpected,8.07784275509213,10.546165200814,2.46832244572187
Error,VP0628,bUnexpected,6.92959521209231,5.74541660345931,-1.18417860863299
Error,VP0629,bUnexpected,6.03780512568451,5.47814518362483,-0.559659942059675
Error,VP0630,bUnexpected,11.3499761782281,11.9017383919324,0.551762213704324
Error,VP0631,bUnexpected,28.2540487721298,41.4205483900637,13.1664996179339
Error,VP0632,bUnexpected,11.4736144336965,9.10936378983798,-2.36425064385853
Error,VP0633,bUnexpected,2.01988268558729,6.30582122283164,4.28593853724435
Error,VP0634,bUnexpected,8.11649912550669,1.03646196582525,-7.08003715968144
Error,VP0635,bUnexpected,9.78602976345848,13.6813783066044,3.89534854314596
Error,VP0636,bUnexpected,9.25819805311982,8.24272197030256,-1.01547608281726
Error,VP0637,bUnexpected,46.1646956204082,4.46956959495713,-41.6951260254511
Error,VP0638,bUnexpected,28.9520776717059,4.54397568473988,-24.4081019869661
Error,VP0639,bUnexpected,13.5207650824152,10.7332692967634,-2.78749578565178
Error,VP0640,bUnexpected,10.6547273627972,25.6983367683532,15.043609405556
Error,VP0641,bUnexpected,4.17498099478552,5.28855491393447,1.11357391914895
Error,VP0642,bUnexpected,9.45344092523538,10.8731385425257,1.41969761729033
Error,VP0643,bUnexpected,5.83534642088917,6.31628078190802,0.480934361018847
Error,VP0644,bUnexpected,5.29400783713367,7.10358649844414,1.80957866131046
Error,VP0645,bUnexpected,18.1559066697177,45.8479727789543,27.6920661092366
Error,VP0646,bUnexpected,32.5471626359201,43.3685296751997,10.8213670392796
Error,VP0647,bUnexpected,5.64022519251763,6.3312252233966,0.69100003087897
Error,VP0648,bUnexpected,5.66388115991678,6.02141692262698,0.357535762710195
Error,VP0649,bUnexpected,6.32883042418906,5.04643120812976,-1.2823992160593
Error,VP0650,bUnexpected,27.6971924255099,10.9586260622987,-16.7385663632112
Error,VP0651,bUnexpected,0.093976329042873,0.197251509040081,0.103275179997208
Error,VP0652,bUnexpected,-0.112702095758063,0.0720957575998018,0.184797853357865
Error,VP0653,bUnexpected,0.551974820460419,1.47162515127392,0.919650330813503
Error,VP0654,bUnexpected,20.0107423460204,9.95408963140819,-10.0566527146122
Error,VP0655,bUnexpected,5.24536089373829,3.49895028349482,-1.74641061024348
Error,VP0656,bUnexpected,15.6144697859226,34.8033453460465,19.1888755601239
Error,VP0657,bUnexpected,11.0865096842387,8.80476805635096,-2.28174162788771
Error,VP0658,bUnexpected,12.058639151436,9.23065922165298,-2.82797992978305
Error,VP0659,bUnexpected,10.2411208778046,11.8004672224184,1.5593463446138
Error,VP0660,bUnexpected,11.073447570461,5.09825297621088,-5.9751945942501
Error,VP0661,bUnexpected,8.58613969800297,5.2052067566435,-3.38093294135947
Error,VP0662,bUnexpected,1.98850720097683,57.0314184008516,55.0429111998748
Error,VP0663,bUnexpected,-6.3055866507255,33.33940814957,39.6449948002955
Error,VP0664,bUnexpected,6.06113877479775,9.79211091117468,3.73097213637693
Error,VP0665,bUnexpected,6.92809896473017,7.92530169768398,0.997202732953803
Error,VP0666,bUnexpected,2.59087093725699,5.19918671366932,2.60831577641233
Error,VP0667,bUnexpected,18.7977743225135,71.6899854916263,52.8922111691128
Error,VP0668,bUnexpected,9.36516743064673,11.698444956267,2.33327752562028
Error,VP0669,bUnexpected,10.7455707164005,8.57185044367791,-2.17372027272254
Error,VP0670,bUnexpected,17.0318683786092,46.9027955881232,29.8709272095141
Error,VP0671,bUnexpected,35.429927776136,14.9469777001324,-20.4829500760037
Error,VP0672,bUnexpected,6.2651019323053,4.67404220135628,-1.59105973094902
Error,VP0673,bUnexpected,3.78279957878968,4.92997229843558,1.14717271964591
Error,VP0674,bUnexpected,2.49133245079709,3.49169833524103,1.00036588444395
Error,VP0675,bUnexpected,6.4511289422934,5.08759694361402,-1.36353199867938
Error,VP0676,bUnexpected,6.13802925012476,6.37337145424934,0.23534220412458
Error,VP0677,bUnexpected,10.9946609900016,18.4001145468457,7.4054535568442
Error,VP0678,bUnexpected,25.3351251023096,0.0781024544474897,-25.2570226478621
Error,VP0679,bUnexpected,5.51868587140332,5.71498385044623,0.196297979042908
Error,VP0680,bUnexpected,-0.900164607509591,1.14706275456182,2.04722736207141
Error,VP0681,bUnexpected,4.80631317567722,9.03697759306291,4.23066441738568
Error,VP0682,bUnexpected,5.91683746029248,6.17789059557706,0.26105313528458
Error,VP0683,bUnexpected,10.28828992591,10.8078843847765,0.519594458866537
Error,VP0684,bUnexpected,14.2617220317016,30.6310655070341,16.3693434753325
Error,VP0685,bUnexpected,35.6670525890183,13.6144984556991,-22.0525541333193
Error,VP0686,bUnexpected,27.6133147173365,12.1754794515169,-15.4378352658196
Error,VP0687,bUnexpected,21.287495433331,9.67230721952136,-11.6151882138096
Error,VP0688,bUnexpected,1.24148105785871,-2.66039319394489,-3.90187425180361
Error,VP0689,bUnexpected,10.2880274806876,10.9496836288079,0.661656148120356
Error,VP0690,bUnexpected,10.549677214082,10.9990776709889,0.449400456906922
Error,VP0691,bUnexpected,3.53249145835233,5.926019508019,2.39352804966667
Error,VP0692,bUnexpected,46.5434359406309,6.57733017016241,-39.9661057704685
Error,VP0693,bUnexpected,5.21134256013007,6.04358909438589,0.832246534255819
Error,VP0694,bUnexpected,16.226443064441,23.279290607843,7.05284754340202
Error,VP0695,bUnexpected,4.17633389218005,51.5216614874834,47.3453275953034
Error,VP0696,bUnexpected,7.68320562817359,8.58731920344625,0.904113575272655
Error,VP0697,bUnexpected,2.24431728937251,25.2197496133331,22.9754323239606
Error,VP0698,bUnexpected,7.22212665545412,8.58094349790047,1.35881684244635
Error,VP0699,bUnexpected,14.9827196780943,41.8548444113914,26.8721247332971
Error,VP0700,bUnexpected,24.887973541426,0.731755941543557,-24.1562175998824
Error,VP0701,bUnexpected,7.87479738781914,11.1505224100057,3.27572502218652
Error,VP0702,bUnexpected,6.5739118557443,26.7797637754273,20.205851919683
Error,VP0703,bUnexpected,6.53031785490715,7.83946349862696,1.30914564371981
Error,VP0704,bUnexpected,41.4342956677929,58.754668436117,17.320372768324
Error,VP0705,bUnexpected,54.570684803923,70.9105694365315,16.3398846326085
Error,VP0706,bUnexpected,7.27059674447418,7.9196863089712,0.649089564497023
Error,VP0707,bUnexpected,6.59796071990703,7.43235780940595,0.834397089498919
Error,VP0708,bUnexpected,7.08353612664761,8.56407040259196,1.48053427594434
Error,VP0709,bUnexpected,5.98401303148877,9.88336379554247,3.8993507640537
Error,VP0710,bUnexpected,4.63748238859662,29.5775249634006,24.940042574804
Error,VP0711,bUnexpected,10.2408821876839,10.8634543748185,0.622572187134573
Error,VP0712,bUnexpected,4.04364738548219,7.07002277906655,3.02637539358436
Error,VP0713,bUnexpected,19.0849637671275,17.3520127918253,-1.73295097530221
Error,VP0714,bUnexpected,24.5863758600753,46.2986887542326,21.7123128941573
Error,VP0715,bUnexpected,8.07075262859141,9.05720879324061,0.9864561646492
Error,VP0716,bUnexpected,17.507833582446,49.8548638768787,32.3470302944328
Error,VP0717,bUnexpected,27.5378402048067,49.603353826233,22.0655136214263
Error,VP0718,bUnexpected,7.50033659318177,54.4958574405496,46.9955208473678
Error,VP0719,bUnexpected,1.9410398094291,6.24936660126748,4.30832679183838
Error,VP0720,bUnexpected,5.7658299898348,41.3698624187561,35.6040324289213
Error,VP0721,bUnexpected,7.44104209882042,10.8434935633118,3.4024514644914
Error,VP0722,bUnexpected,42.1091840726196,48.2697435191469,6.16055944652732
Error,VP0723,bUnexpected,10.9708934638485,11.4333879695685,0.462494505719985
Error,VP0724,bUnexpected,15.4678719024228,10.420155862426,-5.04771603999673
Error,VP0725,bUnexpected,11.7606559408707,13.7376836685977,1.97702772772699
Error,VP0726,bUnexpected,7.80933753639235,10.1991713715679,2.38983383517551
Error,VP0727,bUnexpected,2.94702782188273,1.80029971628056,-1.14672810560217
Error,VP0728,bUnexpected,8.74231886417979,7.29111201568078,-1.45120684849901
Error,VP0729,bUnexpected,7.61668313087168,6.78507762210784,-0.831605508763833
Error,VP0730,bUnexpected,15.556744725543,14.7295501058311,-0.827194619711971
Error,VP0731,bUnexpected,11.425579071203,15.9911847161931,4.56560564499005
Error,VP0732,bUnexpected,5.85409961456531,8.11648320328985,2.26238358872454
Error,VP0733,bUnexpected,4.33537084581432,2.95592777849662,-1.3794430673177
Error,VP0734,bUnexpected,9.26406405908369,7.9677907254311,-1.29627333365259
Error,VP0735,bUnexpected,4.92444704308559,6.92105265528062,1.99660561219503
Error,VP0736,bUnexpected,4.78296760705517,4.76346155192963,-0.0195060551255422
Error,VP0737,bUnexpected,5.14496743434362,6.23096422630253,1.08599679195891
Error,VP0738,bUnexpected,43.7440056297464,16.9497918517778,-26.7942137779687
Error,VP0739,bUnexpected,14.1032111265069,13.7169472842993,-0.386263842207571
Error,VP0740,bUnexpected,2.94678203204372,-6.06546078858534,-9.01224282062906
Error,VP0741,bUnexpected,6.99145889426644,11.4994647492637,4.50800585499729
Error,VP0742,bUnexpected,27.1779397933742,49.3274196334033,22.1494798400291
Error,VP0743,bUnexpected,8.01850737610865,11.4968850002193,3.47837762411062
Error,VP0744,bUnexpected,4.09745173469338,27.0266401979616,22.9291884632682
Error,VP0745,bUnexpected,7.45839141933398,7.5012704422612,0.0428790229272176
Error,VP0746,bUnexpected,7.21645628962872,7.12809447331785,-0.088361816310865
Error,VP0747,bUnexpected,42.3670797397333,16.6778570710348,-25.6892226686985
Error,VP0748,bUnexpected,7.93118008475872,5.1330398219004,-2.79814026285833
Error,VP0749,bUnexpected,12.0461110601448,7.95593908999128,-4.0901719701535
Error,VP0750,bUnexpected,16.27350963242,78.557891869426,62.284382237006
Error,VP0751,bUnexpected,6.67866876453544,6.89012760192373,0.21145883738829
Error,VP0752,bUnexpected,0.526950267505755,3.54876338291036,3.0218131154046
Error,VP0753,bUnexpected,25.9970375892967,31.9498415026324,5.9528039133357
Error,VP0754,bUnexpected,6.14082713230543,5.72876112176484,-0.412066010540589
Error,VP0755,bUnexpected,8.51448234387908,8.97933011641874,0.464847772539652
Error,VP0756,bUnexpected,15.1438897934168,27.6826824704522,12.5387926770354
Error,VP0757,bUnexpected,4.42195234255995,4.94503043018472,0.523078087624762
Error,VP0758,bUnexpected,7.69336446576115,7.86323647213619,0.169872006375033
Error,VP0759,bUnexpected,7.15010102760618,9.15855073359938,2.0084497059932
Error,VP0760,bUnexpected,16.8368576079974,62.5983449243806,45.7614873163832
Error,VP0761,bUnexpected,7.78331781612646,10.7863671986586,3.00304938253212
Error,VP0762,bUnexpected,19.4744765241982,8.51420483926451,-10.9602716849336
Error,VP0763,bUnexpected,12.9910935927837,16.8013798252644,3.8102862324807
Error,VP0764,bUnexpected,14.8326477115245,6.25685476507555,-8.57579294644898
Error,VP0765,bUnexpected,3.13411748659166,53.9654526976591,50.8313352110674
Error,VP0766,bUnexpected,10.5895247966413,19.4088594241907,8.8193346275494
Error,VP0767,bUnexpected,13.4348489016619,29.1238238382257,15.6889749365638
Error,VP0768,bUnexpected,6.4986306553707,9.23600355595599,2.73737290058529
Error,VP0769,bUnexpected,4.93017065532419,48.4303968542332,43.500226198909
Error,VP0770,bUnexpected,7.42062528300849,6.0042951220523,-1.41633016095619
Error,VP0771,bUnexpected,10.1957674452252,9.41899276020584,-0.776774685019372
Error,VP0772,bUnexpected,7.43423286388616,7.66337226999676,0.229139406110593
Error,VP0773,bUnexpected,7.96192600436855,14.6432192736275,6.68129326925895
Error,VP0774,bUnexpected,11.2360904436626,9.3286371179728,-1.90745332568979
Error,VP0775,bUnexpected,4.41426466465829,4.17918645303667,-0.235078211621623
Error,VP0776,bUnexpected,24.9762148408531,53.843514628333,28.8672997874799
Error,VP0777,bUnexpected,7.97329766411642,8.06094335957604,0.0876456954596252
Error,VP0778,bUnexpected,5.34601707722639,5.72681985354024,0.380802776313852
Error,VP0779,bUnexpected,4.25470607631192,6.98355188997279,2.72884581366087
Error,VP0780,bUnexpected,19.975230640726,19.1765838777291,-0.798646762996896
Error,VP0781,bUnexpected,4.00691130610678,9.08379234243677,5.07688103632999
Error,VP0782,bUnexpected,7.73987482463758,14.7703564644355,7.03048163979793
Error,VP0783,bUnexpected,11.4035602658886,15.8162125440841,4.41265227819555
Error,VP0784,bUnexpected,14.8128133303713,13.7504995639858,-1.06231376638559
Error,VP0785,bUnexpected,11.4621318869562,11.2450452571173,-0.217086629838892
Error,VP0786,bUnexpected,8.72673608420981,22.0408053208395,13.3140692366297
Error,VP0787,bUnexpected,4.14452110391833,3.43599425588179,-0.708526848036545
Error,VP0788,bUnexpected,11.4753275157697,12.5630738744632,1.08774635869345
Error,VP0789,bUnexpected,26.9526647270752,52.2511975750982,25.298532848023
Error,VP0790,bUnexpected,8.59487089558004,10.7289344473259,2.13406355174588
Error,VP0791,bUnexpected,16.9322672370502,11.7837266531391,-5.14854058391116
Error,VP0792,bUnexpected,102.631509386443,81.2131078406156,-21.4184015458272
Error,VP0793,bUnexpected,8.56076794324294,6.82289915486385,-1.73786878837909
Error,VP0794,bUnexpected,8.83324040098765,26.6144177848153,17.7811773838277
Error,VP0795,bUnexpected,8.050645970229,21.9358702722586,13.8852243020296
Error,VP0796,bUnexpected,3.19530239932494,3.5992998517277,0.403997452402754
Error,VP0797,bUnexpected,9.67959705456439,6.97023218532948,-2.70936486923491
Error,VP0798,bUnexpected,25.5380557103839,9.48856796905937,-16.0494877413245
Error,VP0799,bUnexpected,10.3650690263545,9.98286036637645,-0.382208659978019
Error,VP0800,bUnexpected,-3.81860812559401,47.8641474266409,51.6827555522349
Error,VP0801,bUnexpected,5.58112042170944,6.59179520902633,1.01067478731689
Error,VP0802,bUnexpected,9.21163497116223,11.0470761023428,1.83544113118054
Error,VP0803,bUnexpected,18.6415888125142,49.2785429021016,30.6369540895873
Error,VP0804,bUnexpected,5.96698875849208,6.31396510020336,0.346976341711287
Error,VP0805,bUnexpected,-2.02435657746263,2.20504057739868,4.22939715486131
Error,VP0806,bUnexpected,-0.643890620883092,3.37433797223043,4.01822859311353
Error,VP0807,bUnexpected,9.58219013616404,10.4391060833538,0.856915947189766
Error,VP0808,bUnexpected,4.35906250364118,4.26939851187608,-0.0896639917650992
Error,VP0809,bUnexpected,15.8632816895374,2.63251298854505,-13.2307687009924
Error,VP0810,bUnexpected,24.6179330686662,23.4813808641464,-1.13655220451975
Error,VP0811,bUnexpected,7.17230650251609,6.16917214856661,-1.00313435394948
Error,VP0812,bUnexpected,1.501688070485,4.1717403896672,2.6700523191822
Error,VP0813,bUnexpected,2.70409972114478,5.61398211242547,2.90988239128069
Error,VP0814,bUnexpected,2.94719049392242,74.8481663114246,71.9009758175021
Error,VP0815,bUnexpected,5.41913578661476,25.8493048731634,20.4301690865487
Error,VP0816,bUnexpected,11.6278106097348,14.0805457713319,2.45273516159707
Error,VP0817,bUnexpected,14.4541864873758,11.6250159050623,-2.82917058231348
Error,VP0818,bUnexpected,19.1914842589956,5.28861285147687,-13.9028714075187
Error,VP0819,bUnexpected,8.55341288085246,7.66779329090043,-0.88561958995203
Error,VP0820,bUnexpected,7.1984719780632,48.027059548797,40.8285875707338
Error,VP0821,bUnexpected,-6.39880690807853,-3.70115157321765,2.69765533486088
Error,VP0822,bUnexpected,48.5476987851537,5.27813528772906,-43.2695634974246
Error,VP0823,bUnexpected,9.59596083264052,7.62194654926771,-1.97401428337281
Error,VP0824,bUnexpected,7.20388705721271,8.57686881831146,1.37298176109875
Error,VP0825,bUnexpected,2.25442002812478,5.28249994174261,3.02807991361783
Error,VP0826,bUnexpected,3.70884513605689,4.38122361304918,0.672378476992295
Error,VP0827,bUnexpected,7.92802579495182,8.90084717061526,0.972821375663446
Error,VP0828,bUnexpected,-10.3533771675174,2.77550804693749,13.1288852144549
Error,VP0829,bUnexpected,0.648295725667235,33.7185134895144,33.0702177638471
Error,VP0830,bUnexpected,3.56028054438127,5.27894239582207,1.71866185144081
Error,VP0831,bUnexpected,12.4439333200131,4.50995269777202,-7.9339806222411
Error,VP0832,bUnexpected,9.11400632196393,10.3607198939171,1.24671357195313
Error,VP0833,bUnexpected,30.7463900613202,31.3589377356051,0.612547674284919
Error,VP0834,bUnexpected,18.7349965757912,31.6563973382426,12.9214007624514
Error,VP0836,bUnexpected,8.52233663640369,5.0155118296957,-3.50682480670799
Error,VP0837,bUnexpected,6.22395885036272,6.36415264446015,0.140193794097421
Error,VP0838,bUnexpected,11.3510843979443,12.4245734481357,1.07348905019136
Error,VP0839,bUnexpected,47.7637213305267,12.5864335610274,-35.1772877694992
Error,VP0840,bUnexpected,8.13291656917092,13.9214566194214,5.7885400502505
Error,VP0841,bUnexpected,13.678436810522,16.2887924457456,2.61035563522359
Error,VP0842,bUnexpected,22.4616694882785,21.3609564124601,-1.10071307581843
Error,VP0843,bUnexpected,32.0145309327415,61.4954071461563,29.4808762134147
Error,VP0844,bUnexpected,4.01878053031243,40.9878034185811,36.9690228882687
Error,VP0845,bUnexpected,15.3587089677078,10.7239417813857,-4.63476718632208
Error,VP0846,bUnexpected,8.55210736410133,22.6134511963157,14.0613438322144
Error,VP0847,bUnexpected,0.237681605320542,1.68489350051619,1.44721189519565
Error,VP0848,bUnexpected,2.96219913646254,6.02716833400075,3.06496919753821
Error,VP0849,bUnexpected,10.117607409933,16.32354331985,6.20593590991698
Error,VP0850,bUnexpected,4.18959321138673,48.5154179616443,44.3258247502576
Error,VP0851,bUnexpected,11.2093130177744,9.51836498735023,-1.69094803042415
Error,VP0852,bUnexpected,4.53320960530998,6.805089355308,2.27187974999802
Error,VP0853,bUnexpected,6.87265759600559,11.2210755650685,4.34841796906294
Error,VP0854,bUnexpected,4.37030956392674,5.93264764743546,1.56233808350872
Error,VP0855,bUnexpected,5.40625550040018,9.16068898865118,3.754433488251
Error,VP0856,bUnexpected,1.07241055366703,2.31168458957405,1.23927403590702
Error,VP0857,bUnexpected,6.49787449923428,6.96403934868649,0.46616484945221
Error,VP0858,bUnexpected,3.68557170075557,26.2689607276633,22.5833890269077
Error,VP0859,bUnexpected,3.62118080282186,4.21182069835662,0.590639895534753
Error,VP0860,bUnexpected,4.56954375541419,24.1062156044479,19.5366718490337
Error,VP0861,bUnexpected,4.82540502567793,4.39406881185164,-0.431336213826286
Error,VP0862,bUnexpected,10.2057600094718,12.1749106680799,1.9691506586081
Error,VP0863,bUnexpected,3.48997145925845,4.15611462862474,0.666143169366285
Error,VP0864,bUnexpected,21.2528131167753,6.6996302180522,-14.5531828987231
Error,VP0865,bUnexpected,12.4560897971976,9.99646044973613,-2.45962934746143
Error,VP0866,bUnexpected,11.7386710280025,20.3193424381576,8.58067141015504
Error,VP0867,bUnexpected,38.0676545102492,52.441796249804,14.3741417395548
Error,VP0868,bUnexpected,3.28473176240557,4.59888487429657,1.314153111891
Error,VP0869,bUnexpected,14.255665368158,10.2566012276779,-3.99906414048011
Error,VP0870,bUnexpected,25.0214761965466,15.185550874901,-9.83592532164558
Error,VP0871,bUnexpected,9.1266689886102,8.02879208055061,-1.09787690805959
Error,VP0872,bUnexpected,4.47009415651489,19.9893171424072,15.5192229858923
Error,VP0873,bUnexpected,6.56223152389793,7.74124655846291,1.17901503456498
Error,VP0874,bUnexpected,41.4579775622421,6.40893297955968,-35.0490445826825
Error,VP0875,bUnexpected,8.41851260646992,13.8498426107889,5.43133000431902
Error,VP0876,bUnexpected,4.95237652874625,6.89537024223172,1.94299371348546
Error,VP0877,bUnexpected,15.837954926096,20.9077198724261,5.06976494633007
Error,VP0878,bUnexpected,7.92335314902915,14.8689423593166,6.9455892102875
Error,VP0879,bUnexpected,7.68017437538486,11.1726103711913,3.49243599580644
Error,VP0880,bUnexpected,8.13483998696465,11.7604253379396,3.6255853509749
Error,VP0881,bUnexpected,52.4209898317315,10.9913452367019,-41.4296445950296
Error,VP0882,bUnexpected,42.6413465300547,18.0462522079886,-24.5950943220661
Error,VP0883,bUnexpected,15.7558846744997,7.54770440848183,-8.20818026601791
Error,VP0884,bUnexpected,8.01745627471582,10.2202127410447,2.20275646632892
Error,VP0885,bUnexpected,32.5823080563506,30.9666086679601,-1.61569938839055
Error,VP0886,bUnexpected,7.86802240866874,6.6785027112004,-1.18951969746834
Error,VP0887,bUnexpected,33.8957809092271,66.1157138185331,32.219932909306
Error,VP0888,bUnexpected,15.550213267369,13.0791494576725,-2.47106380969654
Error,VP0889,bUnexpected,5.37458052861256,4.98800484015098,-0.386575688461586
Error,VP0890,bUnexpected,43.2520807724011,50.0787531436019,6.82667237120074
Error,VP0891,bUnexpected,5.71588562649471,6.42954166132861,0.713656034833901
Error,VP0892,bUnexpected,27.7718596958643,4.73710823318515,-23.0347514626791
Error,VP0893,bUnexpected,9.05991759778799,16.6511109560584,7.59119335827037
Error,VP0894,bUnexpected,8.52747324423686,10.7252539278484,2.19778068361154
Error,VP0895,bUnexpected,5.80131153684258,7.74884517384815,1.94753363700557
Error,VP0896,bUnexpected,3.94672306537516,16.144427967219,12.1977049018439
Error,VP0897,bUnexpected,12.8758896450261,13.1774707686485,0.301581123622322
Error,VP0898,bUnexpected,0.582577471616335,1.64627838406525,1.06370091244891
Error,VP0899,bUnexpected,5.19926389365765,7.76131899063354,2.56205509697589
Error,VP0900,bUnexpected,5.05845596636346,4.01655626942075,-1.0418996969427
Error,VP0901,bUnexpected,11.1375146188752,12.6135566849145,1.47604206603934
Error,VP0902,bUnexpected,4.52722037538453,6.33642695964118,1.80920658425665
Error,VP0903,bUnexpected,4.99875134535452,4.81027036545831,-0.188480979896213
Error,VP0904,bUnexpected,5.48035105847498,24.3323024673808,18.8519514089058
Error,VP0905,bUnexpected,9.54901634275791,10.0627614647268,0.513745121968885
Error,VP0906,bUnexpected,17.0849072975067,9.60816526014649,-7.47674203736018
Error,VP0907,bUnexpected,9.68785111174339,21.0346236731286,11.3467725613852
Error,VP0908,bUnexpected,25.4265649928826,21.9377117386828,-3.48885325419987
Error,VP0909,bUnexpected,6.82218517356616,8.88034018866895,2.05815501510279
Error,VP0910,bUnexpected,5.98428343744472,6.55398128041199,0.569697842967269
Error,VP0911,bUnexpected,3.08296431003556,23.0993798403928,20.0164155303573
Error,VP0912,bUnexpected,10.1381429439657,8.99533701184964,-1.14280593211603
Error,VP0913,bUnexpected,21.0325556611207,42.9915024466779,21.9589467855572
Error,VP0914,bUnexpected,16.1278598316333,33.623479946568,17.4956201149347
Error,VP0915,bUnexpected,18.3492388128861,19.8638045027834,1.51456568989729
Error,VP0916,bUnexpected,6.54430283216516,11.9218695541104,5.37756672194526
Error,VP0917,bUnexpected,10.9757333748376,13.2799989997621,2.30426562492454
Error,VP0918,bUnexpected,-8.60558833114263,-4.08037179656438,4.52521653457824
Error,VP0919,bUnexpected,7.25708106574597,7.35343913778375,0.096358072037777
Error,VP0920,bUnexpected,10.0436006685742,6.31970530532063,-3.72389536325358
Error,VP0921,bUnexpected,11.2079190724753,10.8299011877212,-0.378017884754119
Error,VP0922,bUnexpected,1.4322113942081,3.7036794965106,2.2714681023025
Error,VP0923,bUnexpected,7.45631543835484,25.9397667512234,18.4834513128686
Error,VP0924,bUnexpected,20.4035487386103,21.102583166635,0.699034428024664
Error,VP0925,bUnexpected,5.67050462079667,5.06820311203673,-0.602301508759939
Error,VP0926,bUnexpected,9.12521602280967,10.2915468144228,1.16633079161317
Error,VP0927,bUnexpected,0.32575005265066,3.33342647033276,3.0076764176821
Error,VP0928,bUnexpected,-1.35349210808278,5.86874372398171,7.22223583206449
Error,VP0929,bUnexpected,29.267434255393,27.5377284576804,-1.7297057977126
Error,VP0930,bUnexpected,3.76514098023383,5.85409177372288,2.08895079348905
Error,VP0931,bUnexpected,10.7305868607116,7.90966146742158,-2.82092539329004
Error,VP0932,bUnexpected,67.3261770655807,90.500380171545,23.1742031059643
Error,VP0933,bUnexpected,0.81286954652414,0.995337786405169,0.182468239881028
Error,VP0934,bUnexpected,8.54887089768479,7.59096679354937,-0.95790410413542
Error,VP0935,bUnexpected,68.6408238900158,8.98384610880483,-59.656977781211
Error,VP0936,bUnexpected,4.83855124210808,6.05748567079191,1.21893442868383
Error,VP0937,bUnexpected,12.6835215916164,28.6280662383951,15.9445446467787
Error,VP0938,bUnexpected,16.1446079881014,17.7960230064288,1.65141501832745
Error,VP0939,bUnexpected,3.47805401693586,2.71411613579057,-0.763937881145289
Error,VP0940,bUnexpected,10.511421730947,16.4926905350238,5.98126880407677
Error,VP0941,bUnexpected,6.12168614028798,3.60086526400782,-2.52082087628015
Error,VP0942,bUnexpected,9.5853714782047,14.5041202541729,4.91874877596824
Error,VP0943,bUnexpected,8.65790880826656,7.81063091288785,-0.847277895378713
Error,VP0944,bUnexpected,4.66265034122304,6.54357238238749,1.88092204116445
Error,VP0945,bUnexpected,12.4421119989484,21.5844694653031,9.14235746635466
Error,VP0946,bUnexpected,5.85725045457615,7.65778381084927,1.80053335627312
Error,VP0947,bUnexpected,6.48063273824416,33.7743280576721,27.293695319428
Error,VP0948,bUnexpected,7.19545557222683,9.59432619798002,2.39887062575319
Error,VP0949,bUnexpected,32.8413180248367,42.3771260137753,9.53580798893863
Error,VP0950,bUnexpected,5.42017855726756,4.50543986527653,-0.914738691991031
Error,VP0951,bUnexpected,6.41751412042787,5.91042236616472,-0.50709175426315
Error,VP0952,bUnexpected,10.4654943560833,16.0044096063494,5.53891525026614
Error,VP0953,bUnexpected,5.8396974097735,5.91966363490914,0.0799662251356414
Error,VP0954,bUnexpected,17.3901617264084,41.5265765114643,24.1364147850559
Error,VP0955,bUnexpected,5.11624356744963,39.7611049701886,34.644861402739
