Outcome,Subject,NegLogLike_Symmetric,NegLogLike_Directional,DeltaNegLogLike_DirectionalMinusSymmetric,BIC_Symmetric,BIC_Directional,DeltaBIC_DirectionalMinusSymmetric,DirectionalPreferredByBIC
RT,VP0953,-289.728133288145,-287.3670686404,2.36106464774468,-497.090625878854,-492.368496583365,4.72212929548937,0
RT,VP0954,-81.5962373498741,-81.4002734690729,0.195963880801173,-81.670881108788,-81.2789533471856,0.391927761602346,0
RT,VP0955,-170.666099447953,-176.353356052048,-5.68725660409501,-260.791314155233,-272.165827363423,-11.37451320819,1
RT,VP0956,-64.5158526706126,-67.6812950011774,-3.16544233056476,-48.2451768636188,-54.5760615247483,-6.33088466112952,1
RT,VP0957,-137.410057301398,-143.547247134138,-6.13718983274055,-194.515109692716,-206.789489358197,-12.2743796654811,1
RT,VP0958,-179.56256404383,-178.052491424703,1.51007261912702,-277.258759400213,-274.238614161959,3.02014523825403,0
RT,VP0959,-290.695921264134,-288.284081454759,2.4118398093749,-498.88905748095,-494.0653778622,4.82367961874979,0
RT,VP0960,-119.233918083815,-120.841285190331,-1.6073671065169,-157.259718664444,-160.474452877478,-3.21473421303381,1
RT,VP0961,-207.258381151273,-206.383337740533,0.875043410739522,-332.378976552047,-330.628889730568,1.75008682147904,0
RT,VP0962,11.1882966563749,10.6454709207703,-0.542825735604538,102.4257891629,101.340137691691,-1.08565147120908,1
RT,VP0963,-280.30762391747,-280.623299995509,-0.315676078038962,-480.520511133167,-481.151863289245,-0.631352156077924,1
RT,VP0964,-279.196236250776,-272.281046055955,6.91519019482104,-476.670763100171,-462.840382710529,13.8303803896421,0
RT,VP0965,11.8562783044615,11.5687010940231,-0.287577210438428,104.584596137209,104.009441716332,-0.575154420876856,1
RT,VP0966,-141.830112103486,-139.750922101779,2.07919000170762,-203.565487505199,-199.407107501784,4.15838000341523,0
RT,VP0967,44.9804148330659,45.6327863972142,0.652371564148325,169.52903029384,170.833773422137,1.30474312829665,0
RT,VP0968,69.0608755305338,69.5861127654372,0.525237234903329,217.254712578065,218.305187047872,1.05047446980666,0
RT,VP0969,-146.797517296857,-156.89544640423,-10.0979291073735,-212.794211891665,-232.990070106412,-20.1958582147471,1
RT,VP0970,248.296974468096,248.559289765084,0.262315296988277,575.808710360938,576.333340954914,0.524630593976553,0
RT,VP0971,-162.305550295358,-162.837470669828,-0.53192037447036,-248.254763348229,-249.31860409717,-1.06384074894072,1
RT,VP0972,-239.488376733041,-241.340602534154,-1.85222580111326,-397.865690218117,-401.570141820344,-3.70445160222653,1
RT,VP0973,-9.96604305283029,2.48613018109199,12.4521732339223,59.2663598848935,84.170706352738,24.9043464678446,0
RT,VP0974,-279.80578745857,-279.850869856369,-0.0450823977992627,-477.602270051374,-477.692434846972,-0.0901647955985254,1
RT,VP0975,63.0061073100071,62.0781793265095,-0.927927983497511,206.567689028139,204.711833061144,-1.85585596699502,1
RT,VP0976,295.244739835984,296.058465317272,0.813725481287747,668.194672272417,669.822123234992,1.62745096257549,0
RT,VP0977,-299.570554911818,-300.814273567093,-1.24371865527485,-517.754805151554,-520.242242462104,-2.48743731054969,1
RT,VP0978,307.130628261905,309.020155435529,1.88952717362446,692.491023979094,696.270078326343,3.77905434724892,0
RT,VP0979,-7.14120217249638,-6.24749026988815,0.893711902608231,60.8554958668597,62.6429196720762,1.78742380521646,0
RT,VP0980,-475.737162477834,-475.501020779308,0.236141698525898,-869.872284136042,-869.40000073899,0.472283397051797,0
RT,VP0981,53.2789893830086,54.2212691109865,0.942279727977876,180.939723363925,182.824282819881,1.88455945595575,0
RT,VP0982,-92.219675636697,-92.3529191415959,-0.133243504898871,-104.776537803396,-105.043024813193,-0.266487009797743,1
RT,VP0983,-201.710356596651,-200.267692879075,1.4426637175759,-320.893160335333,-318.007832900181,2.88532743515179,0
RT,VP0984,201.461056198541,202.193593224613,0.732537026072009,482.426820813178,483.891894865322,1.46507405214402,0
RT,VP0985,-155.352563905818,-157.923736836529,-2.57117293071076,-228.708747018202,-233.851092879624,-5.14234586142152,1
RT,VP0986,-124.638862714904,-125.151294982205,-0.512432267300994,-167.918662540142,-168.943527074744,-1.02486453460199,1
RT,VP0987,-203.261760816495,-208.952169556275,-5.69040873977991,-324.618001197926,-335.998818677486,-11.3808174795598,1
RT,VP0988,17.4160121662466,13.6807734333815,-3.73523873286501,113.981390500029,106.510913034299,-7.47047746573003,1
RT,VP0989,-358.22642743007,-356.723365960496,1.50306146957331,-634.391992449971,-631.385869510824,3.00612293914662,0
RT,VP0990,-399.616156355975,-395.643403321646,3.97275303432912,-717.563642070947,-709.618136002288,7.94550606865823,0
RT,VP0991,-247.762279121033,-250.856766270422,-3.09448714938821,-414.483303218893,-420.67227751767,-6.18897429877643,1
RT,VP0992,-116.244700360519,-111.915417697079,4.32928266344078,-150.211856905904,-141.553291579022,8.65856532688156,0
RT,VP0993,-256.309241573601,-256.452888373056,-0.143646799455382,-430.353577563883,-430.640871162794,-0.287293598910765,1
RT,VP0994,102.129807835125,103.945000819287,1.81519298416242,284.902257531873,288.532643500198,3.63038596832484,0
RT,VP0995,-239.666380864394,-234.069766209082,5.59661465531212,-397.323456863021,-386.130227552397,11.1932293106242,0
RT,VP0996,-305.710195090281,-312.305770705931,-6.59557561565003,-529.818349360936,-543.009500592236,-13.1911512313001,1
RT,VP0997,241.306652654811,243.138774318856,1.83212166404516,557.705316364214,561.369559692304,3.66424332809027,0
RT,VP0998,-4.59309743649993,-9.05903763716344,-4.46594020066351,70.9840612724827,62.0521808711557,-8.93188040132702,1
RT,VP0999,-387.888297762263,-388.411018880621,-0.52272111835714,-693.486426773982,-694.531869010696,-1.04544223671428,1
RT,VP1000,-164.573572994596,-165.74243708263,-1.16886408803435,-246.063602451531,-248.4013306276,-2.33772817606871,1
Error,VP0001,333.486176489818,330.468167727021,-3.01800876279765,743.650383839215,737.61436631362,-6.0360175255953,1
Error,VP0002,358.422491643876,365.498954670087,7.07646302621151,793.176776694208,807.329702746631,14.152926052423,0
Error,VP0003,335.190098754257,332.015640998413,-3.17445775584372,746.839159961382,740.490244449695,-6.34891551168744,1
Error,VP0004,264.264538575258,268.409749525049,4.14521094979165,603.244865852694,611.535287752277,8.29042189958329,0
Error,VP0005,307.135347110253,305.790825083782,-1.34452202647128,689.841281750285,687.152237697342,-2.68904405294256,1
Error,VP0006,420.521348406338,420.707335524357,0.185987118019568,917.224243980891,917.59621821693,0.371974236039136,0
Error,VP0007,284.957949773199,282.442586488393,-2.51536328480688,646.510989390972,641.480262821358,-5.03072656961376,1
Error,VP0008,247.096024190457,252.084485182588,4.98846099213125,570.577007671439,580.553929655702,9.9769219842625,0
Error,VP0009,399.365429044577,395.079532699034,-4.28589634554299,875.115817379678,866.544024688592,-8.57179269108599,1
Error,VP0010,232.314616166738,228.629400599607,-3.68521556713145,541.399830359233,534.02939922497,-7.37043113426284,1
Error,VP0011,275.798895335066,266.098268562257,-9.70062677280913,627.315879120676,607.914625575058,-19.4012535456183,1
Error,VP0012,310.153344579226,309.085169905551,-1.06817467367506,696.786704249326,694.650354901976,-2.13634934735012,1
Error,VP0013,313.570265881714,312.982101825289,-0.588164056424944,703.992762816898,702.816434704048,-1.17632811284989,1
Error,VP0014,330.62443499626,329.190275804157,-1.43415919210292,738.019468018278,735.151149634072,-2.86831838420585,1
Error,VP0015,399.167404030691,398.368842637538,-0.798561393152625,875.105406087138,873.508283300833,-1.59712278630525,1
Error,VP0016,297.836436551967,299.032056654721,1.19562010275399,671.491931156828,673.883171362336,2.39124020550798,0
Error,VP0017,327.779502909823,325.643007551156,-2.13649535866659,731.478115092868,727.205124375535,-4.27299071733319,1
Error,VP0018,303.629189740805,298.402848832314,-5.22634090849152,683.832635986622,673.379954169639,-10.452681816983,1
Error,VP0019,351.528151584135,349.585510653389,-1.94264093074628,778.986473277015,775.101191415522,-3.88528186149256,1
Error,VP0020,383.02103377926,387.298618411993,4.27758463273238,842.45880347201,851.013972737475,8.55516926546477,0
Error,VP0021,334.281500601796,333.937357549812,-0.344143051983963,745.313095961529,744.624809857562,-0.688286103967926,1
Error,VP0022,402.333886833628,399.652771159183,-2.68111567444532,881.283657468872,875.921426119981,-5.36223134889065,1
Error,VP0023,360.918072405675,358.990720855944,-1.92735154973121,798.167938217807,794.313235118345,-3.85470309946243,1
Error,VP0024,369.842212026593,366.518245111082,-3.32396691551116,815.887561022247,809.239627191225,-6.64793383102233,1
Error,VP0025,174.220605825855,171.044903979521,-3.17570184633396,424.836773352693,418.485369660025,-6.35140369266793,1
Error,VP0026,290.610219233175,283.729217211898,-6.88100202127669,657.929411681071,644.167407638517,-13.7620040425534,1
Error,VP0027,328.517221112893,324.576417121289,-3.94080399160481,733.387532831539,725.505924848329,-7.88160798320962,1
Error,VP0028,325.404716555358,324.014156449024,-1.3905601063334,727.320951803075,724.539831590408,-2.78112021266679,1
Error,VP0029,291.169370227042,289.126997555177,-2.04237267186494,658.476980479747,654.392235136017,-4.08474534372988,1
Error,VP0030,418.87581105543,418.411180581351,-0.464630474079627,914.563112377019,913.63385142886,-0.929260948159254,1
Error,VP0031,321.302640338772,319.396732839409,-1.9059074993632,719.437160198846,715.625345200119,-3.81181499872639,1
Error,VP0032,243.621137428544,242.254090862883,-1.36704656566124,564.074154378389,561.340061247066,-2.73409313132254,1
Error,VP0033,277.011283859618,273.980938880018,-3.03034497960016,630.834057985394,624.773368026194,-6.06068995920032,1
Error,VP0034,307.126018930433,306.346264693547,-0.779754236886504,690.519691143905,688.960182670132,-1.55950847377301,1
Error,VP0035,334.023199002849,331.211036710633,-2.81216229221531,744.249534974759,738.625210390328,-5.62432458443061,1
Error,VP0036,205.007035348244,202.545942572418,-2.46109277582536,486.619562433088,481.697376881438,-4.92218555165073,1
Error,VP0037,368.256693076634,366.74110777228,-1.51558530435312,813.294221499447,810.26305089074,-3.03117060870625,1
Error,VP0038,369.681960511588,370.151092305894,0.469131794305895,813.522628664348,814.46089225296,0.93826358861179,0
Error,VP0039,316.291792380903,313.618659616265,-2.67313276463796,709.333679519744,703.987413990468,-5.34626552927591,1
Error,VP0040,222.862447788949,221.998523431422,-0.863924357527083,522.43386879262,520.706020077566,-1.72784871505428,1
Error,VP0041,377.777374244464,371.530907393003,-6.24646685146109,831.102466987602,818.60953328468,-12.4929337029222,1
Error,VP0042,302.897149599489,300.57368570263,-2.32346389685978,682.523852400994,677.876924607275,-4.64692779371956,1
Error,VP0043,273.240048993191,270.688038149166,-2.55201084402449,623.230192744319,618.12617105627,-5.10402168804899,1
Error,VP0044,281.50927452901,280.539491761457,-0.96978276755317,639.414110759005,637.474545223898,-1.93956553510634,1
Error,VP0045,340.154915723449,338.564918516397,-1.58999720705202,756.768793899766,753.588799485662,-3.17999441410404,1
Error,VP0046,277.115262916078,276.761727842663,-0.353535073415401,631.082756885627,630.375686738796,-0.707070146830802,1
Error,VP0047,499.597215362528,498.639178090348,-0.958037272179922,1074.10599767632,1072.18992313196,-1.91607454435984,1
Error,VP0048,347.633874079336,343.190407683943,-4.44346639539253,771.904386683425,763.01745389264,-8.88693279078507,1
Error,VP0049,300.189368623076,295.391859897028,-4.79750872604831,677.19022751231,667.595210060213,-9.59501745209661,1
Error,VP0050,365.515404258204,362.031332150862,-3.48407210734194,807.842298782566,800.874154567883,-6.96814421468389,1
Error,VP0051,302.365711072922,296.780580630383,-5.58513044253897,681.305678650856,670.135417765778,-11.1702608850779,1
Error,VP0052,223.213661709603,223.159920119994,-0.0537415896095865,522.445582086788,522.338098907569,-0.107483179219116,1
Error,VP0053,300.381931465422,300.011695886249,-0.370235579172686,675.831973301317,675.091502142972,-0.740471158345372,1
Error,VP0054,284.274843447854,285.848283604792,1.57344015693764,645.061205588068,648.208085901943,3.14688031387527,0
Error,VP0055,372.234120482087,370.172767830169,-2.06135265191745,821.032065984288,816.909360680453,-4.12270530383489,1
Error,VP0056,397.650341267861,390.058203979162,-7.59213728869935,870.984907439768,855.80063286237,-15.1842745773986,1
Error,VP0057,323.383283070802,318.406654120589,-4.97662895021233,720.794630916988,710.841373016563,-9.95325790042466,1
Error,VP0058,371.69873300537,371.34522091228,-0.353512093089989,820.127019212756,819.419995026576,-0.707024186179979,1
Error,VP0059,414.988820588775,414.052815372425,-0.93600521634994,906.468167497126,904.596157064426,-1.87201043269988,1
Error,VP0060,334.110978005076,334.698675677499,0.587697672422962,744.701971101026,745.877366445872,1.17539534484592,0
Error,VP0061,282.348129145351,277.183099159769,-5.16502998558173,638.471743993332,628.141684022169,-10.3300599711635,1
Error,VP0062,365.039816264805,360.957416384043,-4.08239988076207,806.839983698548,798.675183937024,-8.16479976152414,1
Error,VP0063,405.424141013547,406.217958314792,0.793817301244815,886.509873178298,888.097507780788,1.58763460248963,0
Error,VP0064,403.440011325904,402.106908663834,-1.3331026620699,882.876325224275,880.210119900135,-2.66620532413981,1
Error,VP0065,293.94651202837,291.490758468015,-2.45575356035454,664.330893502186,659.419386381477,-4.91150712070908,1
Error,VP0066,358.668159933465,355.597170651888,-3.07098928157774,793.837347380622,787.695368817466,-6.14197856315548,1
Error,VP0067,304.262151372004,302.374722495878,-1.88742887612608,684.951610498774,681.176752746521,-3.77485775225216,1
Error,VP0068,379.213946980744,365.808612829827,-13.4053341509169,834.324848141621,807.514179839787,-26.8106683018337,1
Error,VP0069,326.846125311641,324.8743326154,-1.97179269624081,730.401223838004,726.457638445522,-3.94358539248151,1
Error,VP0070,342.315053759258,343.681995902634,1.36694214337626,758.539252216754,761.273136503507,2.73388428675253,0
Error,VP0071,305.026051170851,302.399868221674,-2.62618294917689,686.059388439794,680.807022541441,-5.25236589835379,1
Error,VP0072,349.440493624444,347.975449089211,-1.46504453523278,775.712866770188,772.782777699722,-2.93008907046556,1
Error,VP0073,334.302802751494,332.488167391897,-1.81463535959739,744.776341859522,741.147071140328,-3.62927071919478,1
Error,VP0074,310.488320239264,309.839244916973,-0.649075322291139,697.233567285826,695.935416641244,-1.29815064458228,1
Error,VP0075,326.960126140336,325.041043287017,-1.91908285331863,729.993210215617,726.155044508979,-3.83816570663726,1
Error,VP0076,221.348140623928,221.627243978023,0.279103354095298,516.458311291316,517.016517999506,0.558206708190596,0
Error,VP0077,324.657082583137,320.283402015326,-4.37368056781133,726.053993941199,717.306632805577,-8.74736113562267,1
Error,VP0078,382.504833640613,373.898841211123,-8.60599242948962,841.821157547383,824.609172688404,-17.2119848589792,1
Error,VP0079,288.220256844037,288.634096551598,0.413839707560498,649.706840336311,650.534519751432,0.827679415120883,0
Error,VP0080,280.702325036311,280.421554121777,-0.280770914533832,634.342167314688,633.78062548562,-0.561541829067664,1
Error,VP0081,335.466244187803,333.418092592448,-2.04815159535457,747.537980112207,743.441676921497,-4.09630319070914,1
Error,VP0082,309.998575913129,310.904479969926,0.905904056797056,696.445572831267,698.257380944861,1.81180811359411,0
Error,VP0083,365.7172279425,365.628910358664,-0.0883175838359875,807.107369734064,806.930734566392,-0.176635167671975,1
Error,VP0084,337.006205136841,333.307236037841,-3.69896909900046,750.669764435444,743.271826237443,-7.39793819800093,1
Error,VP0085,346.003972321605,347.044771562663,1.04079924105861,768.86017569668,770.941774178797,2.08159848211722,0
Error,VP0086,340.580488126085,336.831916592275,-3.74857153380981,757.471431145631,749.974288078011,-7.49714306761962,1
Error,VP0087,324.453032006089,317.34629924141,-7.1067327646798,724.957174869435,710.743709340076,-14.2134655293596,1
Error,VP0088,272.699047128294,268.46186751896,-4.23717960933413,620.442265553414,611.967906334746,-8.47435921866827,1
Error,VP0089,330.976709005472,328.443948420523,-2.5327605849493,738.485889090591,733.420367920692,-5.0655211698986,1
Error,VP0090,246.716379035753,247.203868432245,0.487489396491753,570.223821219445,571.198800012428,0.974978792983507,0
Error,VP0091,265.768276537695,264.730853392706,-1.03742314498891,608.31738842157,606.242542131592,-2.07484628997781,1
Error,VP0092,244.184767600928,241.511921637115,-2.67284596381245,565.160598349795,559.81490642217,-5.3456919276249,1
Error,VP0093,340.510971957418,340.149615509217,-0.36135644820115,757.480906367705,756.758193471303,-0.7227128964023,1
Error,VP0094,261.98943523277,258.396386878644,-3.59304835412672,598.792983844728,591.606887136475,-7.18609670825344,1
Error,VP0095,499.382750738554,500.110444061651,0.727693323097924,1072.72765832614,1074.18304497234,1.45538664619585,0
Error,VP0096,323.258916597115,321.143937795047,-2.11497880206855,722.892179845244,718.662222241107,-4.2299576041371,1
Error,VP0097,266.652368929615,266.892878921129,0.240509991514728,606.766501120427,607.247521103457,0.481019983029455,0
Error,VP0098,271.784744622483,264.536259591429,-7.24848503105375,620.112421571241,605.615451509133,-14.4969700621075,1
Error,VP0099,524.050899496049,524.937734360328,0.886834864278399,1123.59213603566,1125.36580576422,1.7736697285568,0
Error,VP0100,302.713631344442,301.781921686245,-0.931709658197065,682.238752955042,680.375333638648,-1.86341931639413,1
Error,VP0101,222.721785342869,221.604003142371,-1.11778220049843,522.255060951897,520.0194965509,-2.23556440099685,1
Error,VP0102,290.409288668993,283.588502866975,-6.82078580201767,656.320414643968,642.678843039933,-13.6415716040353,1
Error,VP0103,250.577459865807,248.47577495211,-2.10168491369706,576.234980130422,572.031610303028,-4.203369827394,1
Error,VP0104,369.697603694453,368.327625309492,-1.36997838496171,814.965794918686,812.225838148762,-2.73995676992342,1
Error,VP0105,216.181370886164,213.095786435958,-3.0855844502062,509.133339798085,502.962170897672,-6.1711689004124,1
Error,VP0106,352.390643065486,348.191097172162,-4.19954589332355,781.582567579692,773.183475793045,-8.39909178664709,1
Error,VP0107,442.292124022625,440.231088168931,-2.06103585369436,960.937338651003,956.815266943614,-4.12207170738873,1
Error,VP0108,424.039039754944,421.62941969711,-2.40962005783416,923.44111371232,918.621873596652,-4.81924011566832,1
Error,VP0109,350.816470579451,351.868204079975,1.05173350052445,776.995975361333,779.099442362382,2.1034670010489,0
Error,VP0110,321.340234228649,319.493616456767,-1.84661777188285,719.128889462307,715.435653918542,-3.6932355437657,1
Error,VP0111,221.121689753829,219.42164054284,-1.70004921098982,518.828057614587,515.427959192608,-3.40009842197958,1
Error,VP0112,361.432658477517,361.124887373279,-0.30777110423719,799.229040717727,798.613498509253,-0.61554220847438,1
Error,VP0113,411.441462545579,409.303949917695,-2.13751262788384,897.386809223368,893.1117839676,-4.27502525576756,1
Error,VP0114,307.249882250518,305.667304283799,-1.58257796671865,691.146765720857,687.981609787419,-3.16515593343729,1
Error,VP0115,286.597449155533,280.178007680482,-6.41944147505103,648.417355520386,635.578472570284,-12.8388829501021,1
Error,VP0116,382.02513607906,379.701192933201,-2.32394314585935,839.83577655002,835.187890258301,-4.64788629171869,1
Error,VP0117,288.480130968924,290.157292944134,1.67716197521048,651.968426655878,655.322750606299,3.35432395042096,0
Error,VP0118,389.51981687482,387.732363304413,-1.78745357040646,855.145281158865,851.570374018052,-3.57490714081291,1
Error,VP0119,321.784097835043,324.374624659765,2.59052682472196,717.830311828391,723.011365477835,5.18105364944392,0
Error,VP0120,262.935761056501,259.315940136449,-3.61982092005178,602.351537203876,595.111895363772,-7.23964184010356,1
Error,VP0121,402.145325732802,399.208339638675,-2.93698609412786,879.884060580334,874.010088392078,-5.87397218825572,1
Error,VP0122,364.555484834408,364.256205039993,-0.299279794415042,804.508869193622,803.910309604792,-0.598559588830085,1
Error,VP0123,484.680007760469,481.689797942642,-2.99020981782689,1044.74630554599,1038.76588591033,-5.98041963565379,1
Error,VP0124,394.76455731446,390.373754532118,-4.39080278234223,866.340604895079,857.558999330395,-8.78160556468447,1
Error,VP0125,319.404404099694,315.851056492454,-3.55334760724071,714.639028100018,707.532332885536,-7.10669521448142,1
Error,VP0126,258.62227810239,256.617195044058,-2.00508305833142,589.570390451375,585.560224334712,-4.01016611666284,1
Error,VP0127,378.134250284151,377.721193037169,-0.413057246982021,833.110560562334,832.28444606837,-0.826114493964042,1
Error,VP0128,237.512872321556,234.197237890401,-3.31563443115559,551.816807791051,545.18553892874,-6.63126886231112,1
Error,VP0129,522.964168695946,519.990321283707,-2.97384741223902,1121.44166294957,1115.49396812509,-5.94769482447805,1
Error,VP0130,175.143776063527,174.816421863276,-0.327354200250852,426.522994552521,425.868286152019,-0.654708400501704,1
Error,VP0131,309.689945201031,306.374773990573,-3.31517121045795,692.532959936524,685.902617515608,-6.63034242091589,1
Error,VP0132,301.679858739523,296.094388624762,-5.58547011476162,680.211948532517,669.041008302994,-11.1709402295232,1
Error,VP0133,300.229533151165,299.967910393633,-0.261622757531939,677.116420464092,676.593174949028,-0.523245515063877,1
Error,VP0134,375.041523838727,369.724590539868,-5.31693329885917,825.935557352681,815.301690754962,-10.6338665977183,1
Error,VP0135,316.332061987711,310.473465995973,-5.85859599173813,709.144139066296,697.42694708282,-11.7171919834763,1
Error,VP0136,411.38432747884,407.752219948973,-3.63210752986646,897.836765328153,890.57255026842,-7.26421505973292,1
Error,VP0137,372.256525179014,370.843296757498,-1.41322842151641,819.640781470665,816.814324627632,-2.82645684303282,1
Error,VP0138,358.117976355866,358.539164102008,0.421187746142436,793.006550737489,793.848926229774,0.842375492284873,0
Error,VP0139,367.332960779914,360.469596887585,-6.86336389232935,810.052211584875,796.325483800216,-13.7267277846587,1
Error,VP0140,421.183487923278,418.974559228694,-2.20892869458373,919.198855367857,914.780997978689,-4.41785738916747,1
Error,VP0141,295.421736328267,292.974013396584,-2.44772293168324,667.531827308517,662.636381445151,-4.89544586336649,1
Error,VP0142,356.333510020065,352.121053077427,-4.21245694263786,789.020110645882,780.595196760606,-8.42491388527571,1
Error,VP0143,384.46842342271,382.465727041942,-2.00269638076776,845.686941603358,841.681548841823,-4.00539276153552,1
Error,VP0144,308.821959468267,305.51000845069,-3.31195101757623,693.03020896158,686.406306926427,-6.62390203515247,1
Error,VP0145,395.61686823421,388.34112603208,-7.27574220213,867.490663275718,852.939178871458,-14.55148440426,1
Error,VP0146,315.370994866711,314.238190460693,-1.13280440601812,706.945126702484,704.679517890448,-2.26560881203625,1
Error,VP0147,323.401459062939,318.626826835179,-4.77463222775981,722.610802993453,713.061538537933,-9.54926445551962,1
Error,VP0148,345.899351169802,350.798999680004,4.89964851020119,766.188726915855,775.988023936258,9.79929702040238,0
Error,VP0149,248.919670631296,248.102279591903,-0.817391039393328,574.65083152875,573.016049449963,-1.63478207878666,1
Error,VP0150,399.443766795638,397.366349439868,-2.07741735576951,874.062729718227,869.907895006688,-4.15483471153902,1
Error,VP0151,364.99754905753,359.592242363528,-5.40530669400277,805.087095574183,794.276482186178,-10.8106133880055,1
Error,VP0152,406.977377730444,411.179392404872,4.20201467442746,889.188996281406,897.593025630261,8.40402934885492,0
Error,VP0153,332.844941579672,331.532403550056,-1.3125380296168,741.508941212238,738.883865153004,-2.62507605923361,1
Error,VP0154,261.495448808535,254.941409174345,-6.55403963418979,598.607081067056,585.499001798676,-13.1080792683796,1
Error,VP0155,258.053883529383,254.335768239484,-3.71811528989898,592.919257324924,585.483026745126,-7.43623057979789,1
Error,VP0156,285.042456775926,284.298048589632,-0.744408186294379,646.416706958309,644.92789058572,-1.48881637258876,1
Error,VP0157,336.625884715761,334.365601354572,-2.2602833611885,749.991598206446,745.471031484069,-4.520566722377,1
Error,VP0158,343.12450718626,343.526050174449,0.401542988189021,763.019612398277,763.822698374655,0.803085976378043,0
Error,VP0159,161.450141095124,159.693306981251,-1.75683411387325,399.526548248415,396.012880020669,-3.51366822774651,1
Error,VP0160,302.529879968344,302.199134930865,-0.330745037479062,680.399489045655,679.737998970697,-0.661490074958124,1
Error,VP0161,300.515506067327,296.244249712283,-4.27125635504325,677.615690241582,669.073177531495,-8.5425127100865,1
Error,VP0162,353.842537380628,348.218583689567,-5.62395369106173,784.122944206703,772.87503682458,-11.2479073821235,1
Error,VP0163,440.636600552678,439.094558794719,-1.5420417579586,955.52244423703,952.438360721113,-3.0840835159172,1
Error,VP0164,210.710200850581,207.661135533599,-3.04906531698188,495.487822511373,489.38969187741,-6.09813063396376,1
Error,VP0165,332.485393603541,325.922973085734,-6.5624205178068,741.659141859066,728.534300823452,-13.1248410356136,1
Error,VP0166,373.706213731085,373.159769190052,-0.546444541033907,824.131695483446,823.038806401379,-1.09288908206781,1
Error,VP0167,222.508066322521,222.160806992523,-0.347259329997684,521.714801409361,521.020282749365,-0.694518659995424,1
Error,VP0168,284.87446206581,283.659218053766,-1.21524401204385,646.416621500537,643.98613347645,-2.43048802408771,1
Error,VP0169,421.313899164404,416.661417080266,-4.65248208413811,919.367627103733,910.062662935456,-9.30496416827623,1
Error,VP0170,318.493352062193,314.918796595058,-3.57455546713493,712.905813397609,705.756702463339,-7.14911093426986,1
Error,VP0171,310.430115022875,302.017310546275,-8.41280447659977,697.548584697734,680.722975744534,-16.8256089531995,1
Error,VP0172,243.698666105543,244.349165125574,0.65049902003048,564.106305425808,565.407303465869,1.30099804006102,0
Error,VP0173,257.344492854718,256.293123892282,-1.05136896243641,590.816372256171,588.713634331299,-2.10273792487283,1
Error,VP0174,304.752379838025,303.422053857234,-1.33032598079046,684.488854362594,681.828202401014,-2.66065196158092,1
Error,VP0175,263.201354826233,262.01033095763,-1.19102386860305,602.840579097912,600.458531360706,-2.38204773720599,1
Error,VP0176,267.250594213637,264.593240560527,-2.65735365310991,611.271786453031,605.957079146812,-5.31470730621982,1
Error,VP0177,347.812121219233,349.607871277426,1.79575005819243,771.956035844923,775.547535961308,3.59150011638485,0
Error,VP0179,316.953649024109,315.220037193158,-1.73361183095079,710.12121404803,706.653990386128,-3.46722366190158,1
Error,VP0180,259.527246262233,258.881950332147,-0.645295930086775,594.625080054246,593.334488194072,-1.29059186017355,1
Error,VP0181,469.037185621721,468.513415068981,-0.523770552739734,1013.26140169106,1012.21386058558,-1.04754110547947,1
Error,VP0182,364.85934425971,357.543719782713,-7.31562447699685,806.489286545177,791.858037591183,-14.6312489539937,1
Error,VP0183,308.953199486122,307.843863380807,-1.1093361053147,694.291358262769,692.072686052139,-2.21867221062939,1
Error,VP0184,358.237206854549,358.488009553954,0.250802699405995,793.183386923818,793.68499232263,0.501605398811989,0
Error,VP0185,406.656394640407,400.16675072315,-6.48964391725667,889.687135931827,876.707848097314,-12.9792878345133,1
Error,VP0186,282.894595660752,281.204488960189,-1.69010670056309,642.600681587662,639.220468186535,-3.38021340112618,1
Error,VP0187,329.962731950901,323.806182607001,-6.15654934390062,736.624132666122,724.31103397832,-12.3130986878012,1
Error,VP0188,313.796268819585,316.803804256575,3.00753543699022,703.059838025101,709.074908899081,6.01507087398045,0
Error,VP0189,285.528089991766,283.860099976655,-1.66799001511134,647.430526634546,644.094546604323,-3.33598003022269,1
Error,VP0190,245.445748711442,242.524843825586,-2.92090488585583,566.620850595354,560.779040823642,-5.84180977171161,1
Error,VP0191,252.841378978626,256.555086619216,3.71370764059023,581.875105322702,589.302520603883,7.42741528118052,0
Error,VP0192,522.027907756941,525.402179260941,3.37427150400003,1120.00807398346,1126.75661699146,6.74854300800007,0
Error,VP0193,272.629384254622,264.156767809965,-8.47261644465675,621.998597284169,605.053364394855,-16.9452328893135,1
Error,VP0194,332.083009627144,328.410050025702,-3.6729596014419,740.646034345162,733.300115142278,-7.34591920288381,1
Error,VP0195,168.903765832791,167.825354317849,-1.07841151494222,414.61902193174,412.462198901856,-2.15682302988444,1
Error,VP0196,309.232989900164,301.495158044432,-7.73783185573194,694.712169661921,679.236505950457,-15.4756637114639,1
Error,VP0197,344.260106377422,338.950623491418,-5.3094828860045,764.744897233245,754.125931461235,-10.618965772009,1
Error,VP0198,269.424983952957,269.028449088461,-0.396534864496346,615.234927196439,614.441857467446,-0.793069728992691,1
Error,VP0199,426.846694665351,424.137431826139,-2.70926283921284,930.402362545424,924.983836866999,-5.41852567842557,1
